ccaa_id3,anio,concepto,importe_eur,codigo,denominacion
clm,2020,,1296160.0,612E,Economía y gestión de fondos europeos
clm,2020,,9624060.0,612D,Administración del patrimonio
clm,2020,,723440.0,612F,Contratación centralizada
clm,2020,,8783780.0,612C,Control interno y contabilidad pública
clm,2020,,1187420.0,612B,Programación y control presupuestario
clm,2020,,15188130.0,613A,Gestión tributaria
clm,2020,,21360960.0,611A,Dirección y S.G. de hacienda y administraciones públicas
clm,2020,,1199160.0,631A,Gestión financiera
clm,2020,,4790370.0,633B,Fondo de contingencia de ejecución presupuestaria
clm,2020,,211050000.0,011A,Deuda pública
clm,2020,,10229600.0,221A,Protección ciudadana
clm,2020,,3380870.0,443B,"Protección,formación y defensa de los consumidores"
clm,2020,,112296310.0,442B,Ordenación y conservación del medio natural
clm,2020,,8269840.0,442C,Gestión y protección de espacios naturales
clm,2020,direccion,3945350.0,442A,Dirección y servicios generales de desarrollo sostenible
clm,2020,,2640070.0,442F,Evaluación ambiental y cambio climático
clm,2020,,785810.0,441B,Coordinación hidrológica
clm,2020,,1381500.0,442D,Calidad ambiental
clm,2020,educacion,1856970.0,442E,Promoción y educación ambiental
clm,2020,,7931770.0,457A,"Infraestructura, fomento y apoyo al deporte"
clm,2020,,12460760.0,458A,Patrimonio artístico y museos
clm,2020,,14582950.0,452A,"Libros, archivos y bibliotecas"
clm,2020,,7410080.0,455A,Gestión cultural
clm,2020,educacion,144930380.0,422D,Atención a la diversidad
clm,2020,educacion,28348960.0,422F,Educación permanente de adultos
clm,2020,educacion,639537950.0,422A,Educación infantil y primaria
clm,2020,educacion,706211100.0,422B,"Educación secundaria, F.P. y educación de régimen especial"
clm,2020,educacion,182569940.0,422C,Enseñanza universitaria
clm,2020,educacion,34787740.0,421A,"Dirección y S.G. de educación, cultura y deportes"
clm,2020,educacion,42145720.0,423A,Promoción educativa
clm,2020,educacion,1110420.0,421B,Formación P. profesorado e innovación educativa
clm,2020,vivienda,10043120.0,432A,Gestión del urbanismo
clm,2020,vivienda,48601720.0,431A,Promoción de la vivienda
clm,2020,vivienda,752940.0,432B,Planificación territorial y sostenibilidad
clm,2020,sanidad,18811050.0,411B,Gestión y administración sanitaria
clm,2020,sanidad,11012670.0,411A,Direccion y servicios generales de sanidad
clm,2020,sanidad,60441950.0,412C,Selección y formación del personal sanitario
clm,2020,sanidad,20713590.0,413A,Epidemiología y promoción de la salud
clm,2020,sanidad,29529270.0,413B,Sanidad ambiental e higiene de los alimentos
clm,2020,sanidad,3754620.0,413C,Inspección sanitaria
clm,2020,sanidad,11276160.0,413D,Calidad y humanización de la asistencia sanitaria
clm,2020,sanidad,7808420.0,412E,"planificación, atención a la salud e I. sanitarias"
clm,2020,sanidad,2826642250.0,412D,Atención integrada de la salud
clm,2020,turismo,450000.0,751E,Ordenación y promoción del comercio
clm,2020,turismo,1680000.0,751D,Ordenación y promoción de la artesanía
clm,2020,turismo,10272690.0,751C,Ordenación y promoción del turismo
clm,2020,turismo,4097330.0,751B,Promoción exterior
clm,2020,,8916510.0,722A,Política industrial y energética
clm,2020,,31375810.0,724A,Competitividad empresarial
clm,2020,soberania,84481190.0,711A,"Dirección y S.G. de agricultura, medio ambiente y desarrollo rural"
clm,2020,soberania,46903790.0,717A,Promoción y desarrollo rural
clm,2020,soberania,12731000.0,713A,Producción vegetal
clm,2020,soberania,926929310.0,718A,Política agraria comunitaria
clm,2020,soberania,21454530.0,713B,Producción animal
clm,2020,soberania,108579970.0,716A,Industrias y calidad agroalimentaria
clm,2020,direccion,11253000.0,111A,Actividad legislativa
clm,2020,direccion,15816980.0,112A,Dirección y servicios generales de la presidencia
clm,2020,direccion,1751800.0,112B,Alto asesoramiento de la comunidad autónoma
clm,2020,direccion,789130.0,131A,Coordinación de asuntos europeos
clm,2020,direccion,5385300.0,121B,Administración de la función pública
clm,2020,direccion,6568460.0,121C,Relación con las corporaciones locales
clm,2020,direccion,4557930.0,121D,Selección y formación del personal de la admón.
clm,2020,direccion,53632860.0,126C,Medios de comunicación
clm,2020,direccion,138180.0,126B,Servicio de publicaciones
clm,2020,direccion,474020.0,126A,Diario oficial de Castilla-La Mancha
clm,2020,direccion,839240.0,126F,Transparencia
clm,2020,direccion,391910.0,126E,Ordenación del juego
clm,2020,direccion,2790950.0,126D,Calidad de los servicios
clm,2020,sanidad,4115800.0,541E,Investigación sanitaria
clm,2020,idi,3500000.0,541F,Fomento de la innovación tecnólogica
clm,2020,idi,14630310.0,541B,"Investigación, innovación y desarrollo tecnológico"
clm,2020,idi,1816760.0,541C,Investigación y experimentación agraria
clm,2020,idi,7090150.0,541H,Investigación agroalimentaria y forestal
clm,2020,,1068190.0,541I,Cartografía
clm,2020,diversidad,40001980.0,313E,Atención y acompañamiento al menor
clm,2020,dependencia,299085840.0,313D,Atención a las personas mayores
clm,2020,,2582830.0,315A,Seguridad laboral
clm,2020,,2899510.0,313F,Cooperación al desarrollo
clm,2020,,78820850.0,313A,Programas sociales básicos
clm,2020,discapacidad,116345440.0,313C,Atención a las personas con discapacidad
clm,2020,diversidad,8688760.0,313B,Prevención y apoyo a las familias
clm,2020,dependencia,144113160.0,313H,Atención a la dependencia
clm,2020,sanidad,46393540.0,312A,Pensiones y prestaciones asistenciales
clm,2020,,19735200.0,311A,Dirección y S.G. bienestar social
clm,2020,,26492440.0,513C,Ordenación e inspección del transporte
clm,2020,direccion,15614020.0,511A,Dirección y servicios generales de fomento
clm,2020,,55992830.0,513B,Conservación y explotación de carreteras
clm,2020,,55339810.0,513A,Creación de infraestructuras de carreteras
clm,2020,,46785370.0,512A,Creación de infraestructuras hidráulicas
clm,2020,,85197380.0,531A,Regadíos y explotaciones agrarias
clm,2020,,88177900.0,521B,Desarrollo de la sociedad de la información
clm,2020,,4670690.0,521A,Telecomunicaciones
clm,2020,igualdad,23888690.0,323B,Promoción de la mujer
clm,2020,igualdad,4574950.0,323A,Promoción y servicios de la juventud
clm,2020,educacion,14188500.0,321A,"Dirección y S.G. de economía, empresas y empleo"
clm,2020,empleo,26237780.0,324B,Programas mixtos de formación y empleo
clm,2020,empleo,50087740.0,324A,Formación profesional para el empleo
clm,2020,educacion,15838060.0,322A,Relaciones laborales
clm,2020,educacion,23134070.0,322C,Orientación e intermediación en mercado de trabajo
clm,2020,educacion,112375590.0,322B,Fomento y gestión del empleo
