ccaa_id3,anio,concepto,importe_eur,codigo,denominacion
cnt,2020,direccion,8071428.0,911M,ACTIVIDAD LEGISLATIVA
cnt,2020,direccion,2024066.0,912M,PRESIDENCIA DEL GOBIERNO DE CANTABRIA
cnt,2020,direccion,6678272.0,921M,EXTERIOR
cnt,2020,,7855866.0,134M,PROTECCIÓN CIVIL
cnt,2020,direccion,8405938.0,921O,MANTENIMIENTO
cnt,2020,direccion,981087.0,921P,PUBLICACIONES OFICIALES
cnt,2020,direccion,7363882.0,921N,DIRECCIÓN Y ORGANIZACIÓN DE LA FUNCIÓN PÚBLICA
cnt,2020,direccion,1950687.0,921Q,ASESORAMIENTO Y DEFENSA JURÍDICA
cnt,2020,,34049058.0,112M,ADMINISTRACIÓN DE JUSTICIA
cnt,2020,idi,617160.0,462A,INNOVACIÓN Y CALIDAD DE LOS SERVICIOS
cnt,2020,,21057459.0,491M,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES
cnt,2020,,18762398.0,496M,ACTUACIONES EN EL ÁMBITO LOCAL Y ACCION EXTERIOR
cnt,2020,educacion,6715265.0,451M,"DIRECCIÓN Y SERVICIOS GENERALES DE UNIVERSIDADES,IGUALDAD, CULTURA Y DEPORTE"
cnt,2020,educacion,82489642.0,322B,ENSEÑANZAS UNIVERSITARIAS E INVESTIGACIÓN CIENTÍFICA
cnt,2020,,8546155.0,332A,CENTROS CULTURALES
cnt,2020,,3153887.0,332B,SERVICIO DE ARCHIVO Y BIBLIOTECAS
cnt,2020,,7437816.0,334A,GESTIÓN Y PROMOCIÓN CULTURAL
cnt,2020,,3068124.0,337A,PATRIMONIO CULTURAL
cnt,2020,,8568972.0,336A,FOMENTO Y APOYO A LAS ACTIVIDADES DEPORTIVAS
cnt,2020,igualdad,3448740.0,232B,FOMENTO DE LA IGUALDAD DE OPORTUNIDADES ENTRE MUJERES Y HOMBRES
cnt,2020,,1675000.0,232D,FOMENTO DE LA NATALIDAD
cnt,2020,,2815461.0,143A,COOPERACIÓN PARA EL DESARROLLO
cnt,2020,,3421633.0,232A,PROMOCIÓN Y SERVICIOS A LA JUVENTUD
cnt,2020,,16075785.0,451N,URBANISMO
cnt,2020,vivienda,3381272.0,261M,ACTUACIONES EN MATERIA DE ORDENACIÓN DEL TERRITORIO
cnt,2020,vivienda,2023480.0,261N,ACTUACIONES EN MATERIA DE URBANISMO Y ARQUITECTURA
cnt,2020,,39668491.0,452A,GESTIÓN E INFRAESTRUCTURA HIDRÁULICA Y DE SANEAMIENTO
cnt,2020,,9137646.0,454A,GESTIÓN E INFRAESTRUCTURA PORTUARIA
cnt,2020,,645500.0,456A,CONTROL Y MEJORA DE LA CALIDAD DE LAS AGUAS Y DEFENSA FRENTE A AVENIDAS
cnt,2020,,5023987.0,458A,ACTUACIONES EN MATERIA DE INFRAESTRUCTURA HIDRAULICA MUNICIPAL
cnt,2020,,19657747.0,453A,ACTUACIONES EN MATERIA DE INFRAESTRUCTURA MUNICIPAL
cnt,2020,,44562110.0,453B,ACTUACIONES EN MATERIA DE INFRAESTRUCTURA DE CARRETERAS AUTONÓMICAS
cnt,2020,soberania,9875201.0,411M,ALIMENTACIÓN Y MEDIO AMBIENTE
cnt,2020,soberania,15567926.0,414A,AYUDAS Y OTRAS ACTUACIONES PARA EL DESARROLLO RURAL
cnt,2020,idi,2842907.0,414B,PROMOCIÓN DE LA INNOVACIÓN Y FORMACIÓN EN EL SECTOR AGRARIO
cnt,2020,,7653651.0,412A,"ERRADICACIÓN, LUCHA Y CONTROL DE ENFERMEDADES"
cnt,2020,,6770765.0,412B,"REORIENTACIÓN, PROMOCIÓN Y DIVERSIFICACIÓN DE LA PRODUCCIÓN AGRARIA"
cnt,2020,,4543495.0,413A,"DESARROLLO DE LA INDUSTRIALIZACIÓN, COMERCIALIZACIÓN Y COOPERACIÓN AGRARIA"
cnt,2020,,8646877.0,415A,DESARROLLO DE LOS SECTORES PESQUERO Y ALIMENTARIO
cnt,2020,,44737833.0,456B,CALIDAD AMBIENTAL
cnt,2020,,33412778.0,456C,PROTECCIÓN DEL MEDIO NATURAL Y APROVECHAMIENTOS FORESTALES
cnt,2020,educacion,3971000.0,322C,PROYECTO COMILLAS
cnt,2020,direccion,14285873.0,923M,DIRECCIÓN Y SERVICIOS GENERALES DE ECONOMÍA Y HACIENDA
cnt,2020,,521535.0,931M,PLANIFICACIÓN Y ESTUDIOS ECONÓMICOS
cnt,2020,,1913085.0,141M,FONDOS EUROPEOS
cnt,2020,,4863678.0,931N,CONTROL INTERNO Y CONTABILIDAD PÚBLICA
cnt,2020,,5791763.0,929M,IMPREVISTOS Y FUNCIONES NO CLASIFICADAS
cnt,2020,,1000000.0,929N,FONDO DE CONTINGENCIA DE EJECUCIÓN PRESUPUESTARIA
cnt,2020,,3477302.0,931O,"GESTIÓN DE TESORERÍA, PRESUPUESTOS Y POLÍTICA FINANCIERA"
cnt,2020,direccion,3421949.0,231M,DIRECCIÓN Y SERVICIOS GENERALES DE EMPLEO Y POLÍTICAS SOCIALES
cnt,2020,,9588097.0,494M,RELACIONES LABORALES
cnt,2020,,1884426.0,231E,POLÍTICAS SOCIALES
cnt,2020,vivienda,16634883.0,261A,ACTUACIONES EN MATERIA DE VIVIENDA
cnt,2020,educacion,17895844.0,321M,TURISMO
cnt,2020,educacion,3279839.0,321N,PERSONAL NO DOCENTE Y ORDENACIÓN ACADÉMICA
cnt,2020,educacion,311455772.0,321O,PERSONAL DOCENTE
cnt,2020,educacion,4375048.0,324A,FORMACIÓN PROFESIONAL Y EDUCACIÓN PERMANENTE
cnt,2020,idi,8708716.0,323A,INNOVACIÓN
cnt,2020,educacion,147585741.0,322A,GESTIÓN DE CENTROS
cnt,2020,turismo,23569169.0,432A,COORDINACIÓN Y PROMOCIÓN DEL TURISMO
cnt,2020,sanidad,5399100.0,311M,DIRECCIÓN Y SERVICIOS GENERALES DE SANIDAD
cnt,2020,sanidad,9741470.0,313A,SALUD PÚBLICA
cnt,2020,sanidad,4773296.0,311N,"ORDENACIÓN, FARMACIA E INSPECCIÓN SANITARIA"
cnt,2020,,1418940.0,311A,TRANSFORMACIÓN DIGITAL Y RELACIONES CON LOS USUARIS
cnt,2020,sanidad,872900971.0,312A,ASISTENCIA SANITARIA
cnt,2020,sanidad,5538954.0,312M,DIRECCIÓN Y SERVICIOS GENERALES DEL SERVICIO CÁNTABRO DE SALUD
cnt,2020,sanidad,22291513.0,311O,FORMACIÓN DE PERSONAL SANITARIO
cnt,2020,educacion,13510718.0,421M,COMERCIO
cnt,2020,educacion,27914756.0,422A,APOYO Y ACTUACIONES ADMINISTRATIVAS EN LA INDUSTRIA
cnt,2020,,9892610.0,453C,ORDENACIÓN Y PROMOCIÓN DEL TRANSPORTE Y LAS TELECOMUNICACIONES
cnt,2020,,3090000.0,455A,FOMENTO DEL TRANSPORTE DE INTERÉS PÚBLICO SUPRARREGIONAL
cnt,2020,idi,27683144.0,461A,"INNOVACIÓN, DESARROLLO TECNOLÓGICO Y EMPRENDIMIENTO INDUSTRIAL"
cnt,2020,vivienda,1870068.0,431A,COMERCIO
cnt,2020,,1273636.0,492M,DEFENSA DE LOS CONSUMIDORES E INFORMACIÓN Y ATENCIÓN AL CIUDADANO
cnt,2020,empleo,29003870.0,241A,FORMACIÓN E INSERCIÓN PROFESIONAL
cnt,2020,empleo,55968041.0,241M,PROMOCIÓN DEL EMPLEO Y LA INSERCIÓN LABORAL
cnt,2020,empleo,5721851.0,241N,INTERMEDIACIÓN LABORAL Y ORIENTACIÓN PROFESIONAL
cnt,2020,empleo,7749568.0,241O,"PLANIFICACIÓN, GESTIÓN Y CONTROL"
cnt,2020,,431458226.0,951M,DEUDA PÚBLICA
cnt,2020,sanidad,2687033.0,494N,SEGURIDAD Y SALUD EN EL TRABAJO
cnt,2020,,73281365.0,231A,PRESTACIONES Y PROGRAMAS DE SERVICIOS SOCIALES
cnt,2020,dependencia,141827730.0,231B,PROMOCIÓN DE LA AUTONOMÍA PERSONAL Y ATENCIÓN A LA DEPENDENCIA
cnt,2020,diversidad,14529632.0,231C,"ATENCIÓN A LA INFANCIA, ADOLESCENCIA Y FAMILIA"
cnt,2020,dependencia,908828.0,231D,ATENCIÓN A PERSONAS MAYORES
cnt,2020,,7851301.0,134N,EMERGENCIAS
cnt,2020,direccion,1506625.0,921S,CENTRO DE ESTUDIOS DE LA ADMINISTRACIÓN PÚBLICA REGIONAL DE CANTABRIA
cnt,2020,idi,2891892.0,456D,CENTRO DE INVESTIGACIÓN DEL MEDIO AMBIENTE
cnt,2020,,1426952.0,413B,OFICINA DE CALIDAD ALIMENTARIA
cnt,2020,,983766.0,931A,INSTITUTO CÁNTABRO DE ESTADÍSTICA
cnt,2020,,10102861.0,932A,APLICACIÓN SISTEMA TRIBUTARIO Y GESTIÓN DE INGRESOS PRESUPUESTARIOS
