ccaa,ccaa_nombre,anio,filas,n_conceptos,imp_sanidad,imp_educacion,imp_soberania,imp_direccion,imp_vivienda,imp_empleo,imp_idi,imp_dependencia,imp_discapacidad,imp_salud_mental,imp_diversidad,imp_turismo,imp_igualdad,gasto_social_estricto,gasto_clasificado,total_extraido,total_hacienda,social_estricto_pct,cobertura_clasif_pct
cym,Cast. y Leon,2024,104,13,4812765002.0,2688649002.0,1497089801.0,3368729.0,244456073.0,436913059.0,379187952.0,950482061.0,204458058.0,12633520.0,9008511.0,61329866.0,14842204.0,11311815109.0,11315183838.0,14562494117.0,14562494140.0,77.7,77.7
cym,Cast. y Leon,2025,103,13,4812765002.0,2688649002.0,1497089801.0,1836823.0,244456073.0,436913059.0,379187952.0,950482061.0,204458058.0,12633520.0,9008511.0,61329866.0,14842204.0,11311815109.0,11313651932.0,14562494117.0,14562494140.0,77.7,77.7
cym,Cast. y Leon,2026,103,13,4812765002.0,2688649002.0,1497089801.0,1836823.0,244456073.0,436913059.0,379187952.0,950482061.0,204458058.0,12633520.0,9008511.0,61329866.0,14842204.0,11311815109.0,11313651932.0,14562494117.0,0.0,,
ext,Extremadura,2015,78,11,1376856967.0,1019830034.0,1008359989.0,7668529.0,48234914.0,244119405.0,107270160.0,295124175.0,0.0,0.0,846674.0,35571564.0,6230830.0,4142444712.0,4150113241.0,5365699560.0,5365699570.0,77.2,77.3
ext,Extremadura,2016,77,11,1550101891.0,1016192181.0,867731588.0,6775405.0,48458475.0,256405996.0,107590586.0,301023551.0,0.0,0.0,778079.0,23479376.0,8046928.0,4179808651.0,4186584056.0,5197428064.0,5197428070.0,80.4,80.6
ext,Extremadura,2017,77,11,1539066245.0,1016627283.0,909494357.0,6302011.0,44149780.0,269570975.0,108445889.0,309634440.0,0.0,0.0,780114.0,22428519.0,8440314.0,4228637916.0,4234939927.0,5171626735.0,5171626730.0,81.8,81.9
ext,Extremadura,2018,77,11,1603961004.0,1041322738.0,918227109.0,6242477.0,50311665.0,307539563.0,109954628.0,317996579.0,0.0,0.0,843492.0,23083317.0,8777536.0,4382017631.0,4388260108.0,5433975906.0,5433975910.0,80.6,80.8
ext,Extremadura,2019,77,11,1691119508.0,1071976980.0,940779570.0,6224536.0,64571981.0,313361114.0,120609777.0,330608387.0,0.0,0.0,795679.0,23694251.0,10834942.0,4568352189.0,4574576725.0,5797947023.0,5797947040.0,78.8,78.9
ext,Extremadura,2020,80,11,1742520488.0,1096831818.0,957921474.0,6026170.0,63786749.0,327303628.0,107121478.0,347141661.0,0.0,0.0,842770.0,25053164.0,11567653.0,4680090883.0,4686117053.0,6006647051.0,6005877870.0,77.9,78.0
ext,Extremadura,2021,80,11,1876516389.0,1187831592.0,1002336789.0,6080447.0,70705624.0,343359065.0,117651204.0,360672739.0,0.0,0.0,842370.0,26431175.0,14993077.0,5001340024.0,5007420471.0,6423894820.0,6423894820.0,77.9,77.9
ext,Extremadura,2022,79,11,2008513430.0,1233864419.0,1000410914.0,5848033.0,84768631.0,393155595.0,152257697.0,412180332.0,0.0,0.0,844606.0,27195666.0,25058177.0,5338249467.0,5344097500.0,6984511147.0,6999970110.0,76.3,76.3
ext,Extremadura,2023,81,11,2204300044.0,1308948181.0,1074515804.0,7921346.0,134258208.0,400616946.0,171999033.0,459483120.0,0.0,0.0,857009.0,29692255.0,27559491.0,5812230091.0,5820151437.0,7781092744.0,7781092750.0,74.7,74.8
ext,Extremadura,2024,79,11,2282097280.0,1370679428.0,1137029049.0,11665643.0,142682822.0,407922127.0,162079750.0,485778189.0,0.0,0.0,909689.0,41550144.0,30075601.0,6060804079.0,6072469722.0,8127109106.0,8127109110.0,74.6,74.7
ext,Extremadura,2025,79,11,2282097280.0,1370679428.0,1137029049.0,11665643.0,142682822.0,407922127.0,162079750.0,485778189.0,0.0,0.0,909689.0,41550144.0,30075601.0,6060804079.0,6072469722.0,8127109106.0,8098337980.0,74.8,75.0
ext,Extremadura,2026,79,11,2282097280.0,1370679428.0,1137029049.0,11665643.0,142682822.0,407922127.0,162079750.0,485778189.0,0.0,0.0,909689.0,41550144.0,30075601.0,6060804079.0,6072469722.0,8127109106.0,0.0,,
gal,Galicia,2015,107,11,3170026461.0,2097391793.0,523023071.0,3376671.0,86575531.0,194115762.0,156560923.0,327047917.0,0.0,0.0,8297491.0,39133184.0,9263920.0,6611436053.0,6614812724.0,9548703938.0,9790361600.0,67.5,67.6
gal,Galicia,2016,108,11,3309935296.0,2198190396.0,584454250.0,3636325.0,90453187.0,210933016.0,173927979.0,352447241.0,0.0,0.0,9427880.0,40252422.0,10963616.0,6980985283.0,6984621608.0,10097367642.0,10310241400.0,67.7,67.7
gal,Galicia,2017,108,11,3412155657.0,2261255143.0,604934345.0,3474031.0,86987427.0,242973137.0,179181305.0,366132154.0,0.0,0.0,9874953.0,43198184.0,12188542.0,7218880847.0,7222354878.0,10607668505.0,11029406160.0,65.5,65.5
gal,Galicia,2018,108,11,3664934669.0,2337684996.0,583679346.0,3553525.0,96898363.0,246971190.0,199985847.0,404565100.0,0.0,0.0,11602427.0,55164376.0,12653752.0,7614140066.0,7617693591.0,10520621657.0,10723973150.0,71.0,71.0
gal,Galicia,2019,107,11,3782335225.0,2412867739.0,603130896.0,3611860.0,99298730.0,263825058.0,213093067.0,419338223.0,0.0,0.0,13310196.0,60944672.0,21477595.0,7889621401.0,7893233261.0,11337351325.0,11544351290.0,68.3,68.4
gal,Galicia,2020,107,11,3897761068.0,2520437222.0,634635466.0,3718663.0,87884035.0,275655389.0,226133089.0,441575398.0,0.0,0.0,14236313.0,60556034.0,23163164.0,8182037178.0,8185755841.0,11594119316.0,11821575340.0,69.2,69.2
gal,Galicia,2021,107,11,4378280132.0,2689451194.0,690517653.0,3734804.0,102460068.0,372567704.0,326291465.0,519013879.0,0.0,0.0,17163964.0,104770454.0,24941328.0,9225457841.0,9229192645.0,13183470154.0,13396505630.0,68.9,68.9
gal,Galicia,2022,107,11,4379618458.0,2763441230.0,738573543.0,3762034.0,126309021.0,396446745.0,343893864.0,553166639.0,0.0,0.0,16847451.0,115320835.0,29487315.0,9463105101.0,9466867135.0,12843397331.0,13117948260.0,72.1,72.2
gal,Galicia,2023,107,11,4742189675.0,2873380743.0,780046044.0,6027722.0,143752743.0,444518895.0,372561158.0,599469409.0,0.0,0.0,20447147.0,131820132.0,31937149.0,10140123095.0,10146150817.0,13916276891.0,14167171160.0,71.6,71.6
gal,Galicia,2024,107,11,4936118667.0,2951527495.0,794886909.0,6262890.0,179060486.0,449785825.0,369349275.0,715948712.0,0.0,0.0,22396775.0,141030605.0,40003586.0,10600108335.0,10606371225.0,14519614981.0,14815200880.0,71.5,71.6
gal,Galicia,2025,108,11,5213466180.0,3065989649.0,833314551.0,6709836.0,224887615.0,447693569.0,362457231.0,797667697.0,0.0,0.0,24023714.0,143183803.0,44039145.0,11156723154.0,11163432990.0,15462687067.0,15740540500.0,70.9,70.9
gal,Galicia,2026,108,11,5426488303.0,3125909375.0,849158035.0,6968374.0,275713116.0,445727681.0,317985620.0,910929100.0,0.0,0.0,25350060.0,122750028.0,43963956.0,11543975274.0,11550943648.0,16044894318.0,0.0,,
lar,La Rioja,2015,69,9,397009501.0,233361150.0,53335125.0,55714757.0,6988257.0,63419484.0,76289102.0,106536250.0,0.0,0.0,0.0,32342632.0,0.0,969281501.0,1024996258.0,1284250000.0,1286765230.0,75.3,79.7
lar,La Rioja,2016,70,9,406963277.0,256504296.0,57785912.0,57660699.0,6219759.0,27490682.0,73303485.0,112846197.0,0.0,0.0,0.0,28703861.0,0.0,969817469.0,1027478168.0,1334190000.0,1337122830.0,72.5,76.8
lar,La Rioja,2017,74,12,408215639.0,260232242.0,64084883.0,5176171.0,11084961.0,22170495.0,76240158.0,71058860.0,22293635.0,0.0,9910687.0,43820964.0,1723164.0,990835688.0,996011859.0,1452535000.0,1455645500.0,68.1,68.4
lar,La Rioja,2018,53,9,425013914.0,277146239.0,54935338.0,5176171.0,11194045.0,22913948.0,47883143.0,9682000.0,0.0,0.0,0.0,44821438.0,0.0,893590065.0,898766236.0,1303297669.0,1518988700.0,58.8,59.2
lar,La Rioja,2019,73,12,435489541.0,290204605.0,63346771.0,7640547.0,11735007.0,22612330.0,53135779.0,58823612.0,22663575.0,0.0,9489340.0,45269841.0,2641662.0,1015412063.0,1023052610.0,1533400000.0,1488404790.0,68.2,68.7
lar,La Rioja,2020,76,11,454040465.0,299552395.0,59636207.0,8533507.0,11985836.0,20716746.0,80655340.0,59357460.0,21771506.0,0.0,12427922.0,0.0,2862201.0,1023006078.0,1031539585.0,1555780820.0,1574571170.0,65.0,65.5
lar,La Rioja,2021,81,12,529044979.0,345047771.0,73573095.0,8352260.0,19355606.0,25985635.0,72180296.0,68201540.0,25396989.0,0.0,14912857.0,58000986.0,2926576.0,1234626330.0,1242978590.0,1809334875.0,1891434670.0,65.3,65.7
lar,La Rioja,2022,64,12,524388258.0,347811369.0,74231604.0,8685655.0,19428731.0,24795145.0,106079483.0,72086345.0,24284690.0,0.0,10512734.0,35376260.0,19346609.0,1258341228.0,1267026883.0,1823595894.0,1949893600.0,64.5,65.0
lar,La Rioja,2023,62,12,546720797.0,368053803.0,74838757.0,8685655.0,21532755.0,27497803.0,111742707.0,77425735.0,25884747.0,0.0,10493027.0,42790032.0,18553132.0,1325533295.0,1334218950.0,1732167919.0,1908873130.0,69.4,69.9
lar,La Rioja,2024,76,13,592298603.0,403158839.0,90602990.0,9216514.0,30992918.0,29003475.0,107029279.0,82746928.0,28378907.0,1566950.0,8663693.0,62871065.0,4462909.0,1441776556.0,1450993070.0,1947377372.0,1973863310.0,73.0,73.5
lar,La Rioja,2025,58,13,640739777.0,434726679.0,97033492.0,9978692.0,28375471.0,27155299.0,113567983.0,89181987.0,29795599.0,1636719.0,3887158.0,47761407.0,3861053.0,1517722624.0,1527701316.0,2014043086.0,2114703990.0,71.8,72.2
lar,La Rioja,2026,60,13,637055097.0,428443953.0,97033492.0,9978692.0,28375471.0,27155299.0,113047983.0,89181987.0,29795599.0,1636719.0,3887158.0,47821407.0,4361053.0,1507795218.0,1517773910.0,2030153703.0,0.0,,
mad,Madrid,2015,82,9,7191837009.0,2074434949.0,0.0,0.0,336084222.0,206240146.0,444566824.0,1220062890.0,0.0,0.0,5950745.0,13023263.0,21543341.0,11513743389.0,11513743389.0,20852588670.0,20852588670.0,55.2,55.2
mad,Madrid,2016,73,10,7415379241.0,2314363938.0,33927477.0,0.0,515604020.0,457123724.0,15029996.0,1073078872.0,302971858.0,0.0,0.0,25251048.0,22471311.0,12175201485.0,12175201485.0,20139609305.0,20139609310.0,60.5,60.5
mad,Madrid,2017,73,10,7599708222.0,2370928847.0,40692773.0,0.0,447569338.0,467975285.0,16144647.0,1167421468.0,309725958.0,0.0,0.0,32015390.0,22566555.0,12474748483.0,12474748483.0,20504093715.0,20504093720.0,60.8,60.8
mad,Madrid,2018,76,10,7828244717.0,2361681788.0,45256684.0,0.0,356209532.0,485126035.0,124626170.0,1258136922.0,334830730.0,0.0,0.0,43215293.0,23722547.0,12861050418.0,12861050418.0,21633750660.0,21633750660.0,59.4,59.4
mad,Madrid,2019,80,10,8066704298.0,2487484407.0,48402728.0,0.0,348895987.0,500762141.0,154239111.0,1324040720.0,341816832.0,0.0,0.0,47918752.0,24865106.0,13345130082.0,13345130082.0,22776618164.0,22776618160.0,58.6,58.6
mad,Madrid,2020,80,10,8066704298.0,2487484407.0,48402728.0,0.0,348895987.0,500762141.0,154239111.0,1324040720.0,341816832.0,0.0,0.0,47918752.0,24865106.0,13345130082.0,13345130082.0,22776618164.0,23333117430.0,57.2,57.2
mad,Madrid,2021,80,10,8066704298.0,2487484407.0,48402728.0,0.0,348895987.0,500762141.0,154239111.0,1324040720.0,341816832.0,0.0,0.0,47918752.0,24865106.0,13345130082.0,13345130082.0,22776618164.0,25878871500.0,51.6,51.6
mad,Madrid,2022,89,10,8759661476.0,2825098365.0,87383205.0,0.0,264614300.0,427309249.0,229000297.0,1468148434.0,426658876.0,0.0,0.0,94511353.0,32807176.0,14615192731.0,14615192731.0,25900845912.0,25999172470.0,56.2,56.2
mad,Madrid,2023,89,10,8759661476.0,2825098365.0,87383205.0,0.0,264614300.0,427309249.0,229000297.0,1468148434.0,426658876.0,0.0,0.0,94511353.0,32807176.0,14615192731.0,14615192731.0,25900845912.0,28142467650.0,51.9,51.9
mad,Madrid,2024,87,10,10211960772.0,3071356976.0,98207107.0,0.0,551302388.0,408113125.0,220655159.0,1809832916.0,450655867.0,0.0,0.0,103610599.0,40535484.0,16966230393.0,16966230393.0,30446555330.0,30584355910.0,55.5,55.5
mad,Madrid,2025,88,10,10542858597.0,3178683222.0,100152638.0,0.0,766507303.0,439503747.0,238625438.0,1882516974.0,450974972.0,0.0,0.0,87289160.0,39849524.0,17726961575.0,17726961575.0,31453014267.0,31596299960.0,56.1,56.1
mad,Madrid,2026,88,10,11093460615.0,3291300291.0,104850437.0,0.0,794130303.0,437514295.0,246701357.0,2043283812.0,497641026.0,0.0,0.0,85630459.0,38265006.0,18632777601.0,18632777601.0,33271722212.0,0.0,,
mur,Murcia,2015,150,11,1859495700.0,1301370707.0,111985399.0,0.0,24852219.0,22065249.0,24561951.0,92652199.0,59246671.0,29270886.0,0.0,40341138.0,3003152.0,3568845271.0,3568845271.0,4907800412.0,4642208100.0,76.9,76.9
mur,Murcia,2016,145,12,1958971130.0,1335846593.0,93468320.0,0.0,40025740.0,23321012.0,24646907.0,92828035.0,62893152.0,31122884.0,6492454.0,24890377.0,3312552.0,3697819156.0,3697819156.0,5138121095.0,4916213040.0,75.2,75.2
mur,Murcia,2017,149,12,2000860733.0,1352081667.0,114988164.0,0.0,41154042.0,23062691.0,24259845.0,100101578.0,66102308.0,34685621.0,7173529.0,29772868.0,3706919.0,3797949965.0,3797949965.0,5319896372.0,5092676850.0,74.6,74.6
mur,Murcia,2018,147,12,2124384788.0,1410897383.0,133875189.0,0.0,52012726.0,29595660.0,28839541.0,108157734.0,70841254.0,36739376.0,15836157.0,31287502.0,4034881.0,4046502191.0,4046502191.0,5771835853.0,5515448390.0,73.4,73.4
mur,Murcia,2019,149,12,2188488008.0,1468600514.0,124516464.0,0.0,51781136.0,33799587.0,29682179.0,111952655.0,72832470.0,38741805.0,14983978.0,17089291.0,4498419.0,4156966506.0,4156966506.0,6056851732.0,5800296390.0,71.7,71.7
mur,Murcia,2020,154,13,2203429680.0,1572762131.0,125334263.0,496314.0,26782024.0,38000877.0,18475584.0,117774419.0,103529877.0,18307335.0,5055006.0,23152099.0,7498328.0,4260101623.0,4260597937.0,6464745691.0,6197019180.0,68.7,68.8
mur,Murcia,2021,154,13,2487112377.0,1623351758.0,136683389.0,500645.0,32283621.0,31062217.0,29200123.0,137172304.0,109035673.0,28298826.0,4062951.0,59901204.0,15924633.0,4694089076.0,4694589721.0,7054370647.0,6753606730.0,69.5,69.5
mur,Murcia,2022,154,13,2530062207.0,1691192872.0,159202572.0,620519.0,45119660.0,44173619.0,29184468.0,161289755.0,121679850.0,31208914.0,4055849.0,47540280.0,15521729.0,4880231775.0,4880852294.0,7267842228.0,6962801970.0,70.1,70.1
mur,Murcia,2023,155,13,2661157290.0,1826798528.0,172046776.0,641026.0,47107892.0,38258107.0,20610121.0,189336986.0,138070824.0,31286223.0,6492289.0,73705868.0,16288187.0,5221159091.0,5221800117.0,8157161600.0,7770713390.0,67.2,67.2
mur,Murcia,2024,160,13,2847362340.0,2172034241.0,163492042.0,692764.0,27609541.0,39724648.0,20462159.0,194306355.0,163144771.0,25105724.0,7252103.0,47243581.0,16465371.0,5724202876.0,5724895640.0,8237038771.0,7819336870.0,73.2,73.2
mur,Murcia,2025,149,13,2972286524.0,2313361348.0,185070075.0,743869.0,36991194.0,41253142.0,21386224.0,220761192.0,168663594.0,31256422.0,6158402.0,45848955.0,16082000.0,6059119072.0,6059862941.0,8460496103.0,8037477030.0,75.4,75.4
mur,Murcia,2026,149,13,2972286524.0,2313361348.0,185070075.0,743869.0,36991194.0,41253142.0,21386224.0,220761192.0,168663594.0,31256422.0,6158402.0,45848955.0,16082000.0,6059119072.0,6059862941.0,8460496103.0,0.0,,
nav,Navarra,2015,167,13,904884244.0,573147512.0,86756412.0,532700.0,55570729.0,51433626.0,53329419.0,132524989.0,210000.0,27149023.0,393182.0,7558346.0,3800874.0,1896758356.0,1897291056.0,3458311879.0,3792808410.0,50.0,50.0
nav,Navarra,2016,168,13,950290485.0,600949459.0,94866733.0,481967.0,47147276.0,50728092.0,69929845.0,135868207.0,421000.0,27585465.0,570545.0,7618845.0,2921014.0,1988896966.0,1989378933.0,3506170400.0,4005305030.0,49.7,49.7
nav,Navarra,2017,173,13,1006123754.0,643352335.0,101943559.0,593678.0,55046540.0,58876993.0,86911374.0,140857234.0,1370000.0,28979216.0,718077.0,9165335.0,3628690.0,2136973107.0,2137566785.0,3731453266.0,4061878790.0,52.6,52.6
nav,Navarra,2018,172,13,1024602853.0,654538007.0,105050595.0,599212.0,62868394.0,60539965.0,55673776.0,148959127.0,1511000.0,30662441.0,656900.0,11075362.0,4166938.0,2160305358.0,2160904570.0,3889805200.0,4164135420.0,51.9,51.9
nav,Navarra,2019,167,12,1047750152.0,689939162.0,117065311.0,363723.0,62245306.0,59789949.0,56830229.0,164750303.0,0.0,34254463.0,603324.0,11480457.0,4584648.0,2249293304.0,2249657027.0,4016552285.0,4312085790.0,52.2,52.2
nav,Navarra,2020,170,12,1122231413.0,758237455.0,110139479.0,372128.0,59249094.0,62681582.0,59288428.0,165529340.0,0.0,36296315.0,2469702.0,11114698.0,4777592.0,2392015098.0,2392387226.0,4256568023.0,4573798030.0,52.3,52.3
nav,Navarra,2021,170,12,1211356190.0,821486275.0,101135130.0,379021.0,65777382.0,64669872.0,67356127.0,176033515.0,0.0,37892168.0,3388906.0,12541041.0,5362500.0,2566999106.0,2567378127.0,4481439037.0,4870520380.0,52.7,52.7
nav,Navarra,2022,170,12,1217768301.0,891414962.0,112088961.0,382185.0,102566186.0,82705639.0,83730303.0,208247972.0,0.0,38741281.0,4558830.0,9579817.0,7289244.0,2758691496.0,2759073681.0,4767034210.0,5273126610.0,52.3,52.3
nav,Navarra,2023,169,12,1285836840.0,940095265.0,124966970.0,389779.0,113051804.0,81668075.0,87391215.0,244247845.0,0.0,41086982.0,4885492.0,22203102.0,6862411.0,2952296001.0,2952685780.0,5238730313.0,5748951180.0,51.4,51.4
nav,Navarra,2024,167,12,1415375379.0,1002695363.0,133593576.0,405611.0,149448923.0,75647559.0,80781074.0,251016523.0,0.0,43843236.0,6025467.0,27494971.0,6760311.0,3192682382.0,3193087993.0,5835972554.0,6355410180.0,50.2,50.2
nav,Navarra,2025,168,12,1460097315.0,1033257219.0,144213954.0,415046.0,151339888.0,75522428.0,72065748.0,254338477.0,0.0,44170464.0,6323846.0,18630446.0,6824312.0,3266784097.0,3267199143.0,5986566198.0,6431264950.0,50.8,50.8
nav,Navarra,2026,167,12,1508379759.0,1063943100.0,141025876.0,416946.0,154995622.0,77686463.0,78112661.0,266742173.0,0.0,45731453.0,6692492.0,25129683.0,8068171.0,3376507453.0,3376924399.0,6318652183.0,0.0,,
pvc,Pais Vasco,2015,105,11,3384908174.0,2544775749.0,110297987.0,2357504.0,110722750.0,654870712.0,206541101.0,0.0,0.0,5097224.0,4216387.0,13597537.0,10785000.0,7045812621.0,7048170125.0,11631245000.0,10700729680.0,65.8,65.9
pvc,Pais Vasco,2016,106,11,3416697951.0,2583113822.0,111621719.0,2249055.0,112679947.0,687590577.0,220465184.0,0.0,0.0,5045447.0,4225123.0,13607069.0,10785000.0,7165831839.0,7168080894.0,11937001000.0,10995489510.0,65.2,65.2
pvc,Pais Vasco,2017,108,11,3538134644.0,2632327803.0,114103909.0,2641271.0,125389229.0,676907176.0,261790988.0,0.0,0.0,4582356.0,4283087.0,17170804.0,10942892.0,7385632888.0,7388274159.0,12093991000.0,11125140970.0,66.4,66.4
pvc,Pais Vasco,2018,109,11,3672658495.0,2683253688.0,118978614.0,2462653.0,135019410.0,715374596.0,283676821.0,0.0,0.0,4658505.0,4518474.0,18343057.0,11056800.0,7647538460.0,7650001113.0,12545549000.0,11578805630.0,66.0,66.1
pvc,Pais Vasco,2019,110,11,3795519108.0,2799852674.0,129468759.0,2625941.0,150581895.0,743789973.0,302457565.0,0.0,0.0,4603892.0,6346607.0,18843039.0,11853004.0,7963316516.0,7965942457.0,12850594000.0,11219941880.0,71.0,71.0
pvc,Pais Vasco,2020,110,11,3938835835.0,2885693937.0,132657441.0,3004739.0,164070631.0,806185815.0,328283963.0,0.0,0.0,4855165.0,6713383.0,19876097.0,14249666.0,8301421933.0,8304426672.0,12869016000.0,11856675110.0,70.0,70.0
pvc,Pais Vasco,2021,112,11,3989532488.0,2951381469.0,144423189.0,3096212.0,173434237.0,824363262.0,367996509.0,0.0,0.0,4879512.0,8114553.0,18829896.0,14363666.0,8497318781.0,8500414993.0,13577660000.0,12522062100.0,67.9,67.9
pvc,Pais Vasco,2022,113,11,4186527007.0,3008746454.0,159302686.0,3119424.0,193449154.0,847628336.0,408732933.0,0.0,0.0,4884993.0,8507633.0,25960688.0,15138000.0,8858877884.0,8861997308.0,14172905000.0,13187367280.0,67.2,67.2
pvc,Pais Vasco,2023,113,11,4628962720.0,3251996590.0,181855054.0,3318400.0,225527077.0,706058210.0,431185537.0,0.0,0.0,4345690.0,16104285.0,26001642.0,15337817.0,9487374622.0,9490693022.0,15502145000.0,14361725450.0,66.1,66.1
pvc,Pais Vasco,2024,114,11,4888865872.0,3449291856.0,207904603.0,3528813.0,253469311.0,719210432.0,438520451.0,0.0,0.0,5034128.0,17503465.0,24847812.0,15933890.0,10020581820.0,10024110633.0,16350975000.0,15147034380.0,66.2,66.2
pvc,Pais Vasco,2025,119,11,5106543104.0,3593813245.0,221216137.0,4619249.0,321804915.0,717455977.0,472955042.0,0.0,0.0,5031709.0,19022678.0,25082941.0,15882890.0,10498808638.0,10503427887.0,17069776000.0,15811133330.0,66.4,66.4
pvc,Pais Vasco,2026,119,11,5317027591.0,3789148697.0,208876985.0,4802023.0,442040124.0,355985346.0,504844585.0,0.0,0.0,4737909.0,18044148.0,27129421.0,16449500.0,10684284306.0,10689086329.0,17495938000.0,0.0,,
val,C. Valenciana,2015,122,9,5480479460.0,3991316670.0,135618340.0,0.0,41974450.0,138352840.0,61622870.0,489973780.0,0.0,12515300.0,0.0,96157970.0,0.0,10448011680.0,10448011680.0,17188151440.0,17564123140.0,59.5,59.5
val,C. Valenciana,2016,129,11,5896703080.0,4183282590.0,187348640.0,0.0,83395000.0,170205520.0,54806950.0,601536660.0,200433920.0,12442080.0,0.0,112837740.0,18378450.0,11521370630.0,11521370630.0,17155819500.0,17561478480.0,65.6,65.6
val,C. Valenciana,2017,128,11,6072586120.0,4394327370.0,198979340.0,0.0,98198450.0,166171540.0,63987810.0,593977190.0,215297560.0,11680590.0,0.0,118119260.0,20736830.0,11954062060.0,11954062060.0,17724974080.0,18137748810.0,65.9,65.9
val,C. Valenciana,2018,128,11,6378603750.0,4568049700.0,221557690.0,0.0,102836690.0,174123530.0,77532390.0,624710410.0,233458270.0,12091250.0,0.0,129119790.0,25469300.0,12547552770.0,12547552770.0,19956909560.0,20414354810.0,61.5,61.5
val,C. Valenciana,2019,131,11,6624076700.0,4945999170.0,246733510.0,0.0,170321490.0,167540960.0,95580270.0,823333840.0,279766500.0,11330320.0,0.0,138422460.0,39206840.0,13542312060.0,13542312060.0,22096214220.0,22597016020.0,59.9,59.9
val,C. Valenciana,2020,153,11,6753056640.0,5124742490.0,254566260.0,0.0,194288260.0,169460990.0,105405520.0,1202124410.0,49148710.0,12026290.0,0.0,135992740.0,42816320.0,14043628630.0,14043628630.0,23021985480.0,23531232040.0,59.7,59.7
val,C. Valenciana,2021,154,11,7516686070.0,5550771650.0,268258060.0,0.0,216863020.0,259028730.0,148627900.0,1386457890.0,51759770.0,13370220.0,0.0,136079490.0,43690940.0,15591593740.0,15591593740.0,25627550850.0,26138651980.0,59.6,59.6
val,C. Valenciana,2022,169,11,7824377320.0,6132544500.0,273302910.0,0.0,381260490.0,266150430.0,254517110.0,1480109000.0,59417930.0,13310670.0,0.0,128285500.0,67667820.0,16880943680.0,16880943680.0,27967471340.0,28632359900.0,59.0,59.0
val,C. Valenciana,2023,174,11,8244060650.0,6432865520.0,282549210.0,0.0,423116830.0,285203190.0,274196730.0,1589466350.0,55098660.0,14765420.0,0.0,133881280.0,69531500.0,17804735340.0,17804735340.0,28438260300.0,29120879530.0,61.1,61.1
val,C. Valenciana,2024,173,13,8484087430.0,6600309300.0,295541920.0,19837670.0,418548100.0,208245860.0,252834540.0,1710297880.0,52625140.0,20092700.0,17895490.0,111260140.0,59199230.0,18230937730.0,18250775400.0,29732195350.0,30410305550.0,59.9,60.0
val,C. Valenciana,2025,174,13,8994839160.0,7230131350.0,311269080.0,21145700.0,316426640.0,303502580.0,226077070.0,1920151830.0,58802180.0,192134990.0,21400280.0,141756740.0,61554780.0,19778046680.0,19799192380.0,32291432470.0,32976869660.0,60.0,60.0
val,C. Valenciana,2026,176,13,9234412650.0,7572363510.0,304091320.0,23049820.0,408610000.0,215370650.0,323618140.0,2028205580.0,61112500.0,218813260.0,18625630.0,150597210.0,67329440.0,20603149890.0,20626199710.0,33305507720.0,0.0,,
