source_url,extraction_date,view,field,year,measure,amount_eur,amount_raw,code,label,parent_code,parent_label,level,path_codes,path_labels,area_code,area_label,budget_status,inflation,inflation_index,population
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2026,actual,,,741,,74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>741,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > ,7,Transferencias de capital (cap. 7),1T,0.0,100,683854
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2011,budget,1091959.0,109195900,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,3.2,76.21357209940983,637099
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2011,actual,943382.53,94338253,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,3.2,76.21357209940983,637099
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2012,budget,776405.0,77640500,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,2.6,78.19512497399448,640023
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2012,actual,740304.32,74030432,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,2.6,78.19512497399448,640023
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2013,budget,604524.0,60452400,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.3,79.2116615986564,639089
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2013,actual,575494.0,57549400,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.3,79.2116615986564,639089
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2014,budget,625125.0,62512500,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,-0.5,78.81560329066312,637099
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2014,actual,604469.46,60446946,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,-0.5,78.81560329066312,637099
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2015,budget,740353.0,74035300,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,-0.7,78.26389406762847,637317
