codigo,denominacion,importe_eur,ccaa_id3,anio,capa,capitulo,fuente_path,fecha_captura
02,Gastos corrientes en bienes y servicios,594596420.0,bal,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
03,Gastos financieros,130799250.0,bal,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
04,Transferencias corrientes,1140003160.0,bal,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
05,Fondo de contingencia,38396440.0,bal,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
06,Inversiones reales,171638730.0,bal,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
07,Transferencias de capital,304998350.0,bal,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
08,Activos financieros,20674300.0,bal,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
09,Pasivos financieros,807918030.0,bal,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_bal.xlsx,2026-05-30T11:19:07.153108+00:00
01,Gastos de personal,2741737190.0,can,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
02,Gastos corrientes en bienes y servicios,1073801340.0,can,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
03,Gastos financieros,97894590.0,can,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
04,Transferencias corrientes,2000301770.0,can,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
05,Fondo de contingencia,16133260.0,can,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
06,Inversiones reales,482348390.0,can,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
07,Transferencias de capital,224252380.0,can,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
08,Activos financieros,51995210.0,can,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
09,Pasivos financieros,650723850.0,can,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_can.xlsx,2026-05-30T11:19:07.718382+00:00
01,Gastos de personal,7532441710.0,cat,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
02,Gastos corrientes en bienes y servicios,7728445710.0,cat,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
03,Gastos financieros,799291000.0,cat,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
04,Transferencias corrientes,10767305270.0,cat,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
05,Fondo de contingencia,330000000.0,cat,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
06,Inversiones reales,589898120.0,cat,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
07,Transferencias de capital,532392530.0,cat,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
08,Activos financieros,689496840.0,cat,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
09,Pasivos financieros,5194593840.0,cat,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cat.xlsx,2026-05-30T11:19:08.283148+00:00
01,Gastos de personal,3014918560.0,clm,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
02,Gastos corrientes en bienes y servicios,1180885790.0,clm,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
03,Gastos financieros,236119950.0,clm,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
04,Transferencias corrientes,2346335410.0,clm,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
05,Fondo de contingencia,8430000.0,clm,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
06,Inversiones reales,174729380.0,clm,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
07,Transferencias de capital,444778400.0,clm,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
08,Activos financieros,3429570.0,clm,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
09,Pasivos financieros,1531373970.0,clm,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_clm.xlsx,2026-05-30T11:19:08.848416+00:00
01,Gastos de personal,876614470.0,cnt,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
02,Gastos corrientes en bienes y servicios,434083790.0,cnt,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
03,Gastos financieros,67813820.0,cnt,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
04,Transferencias corrientes,614666870.0,cnt,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
05,Fondo de contingencia,1350000.0,cnt,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
06,Inversiones reales,160231940.0,cnt,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
07,Transferencias de capital,90173440.0,cnt,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
08,Activos financieros,31755390.0,cnt,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
09,Pasivos financieros,326204240.0,cnt,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cnt.xlsx,2026-05-30T11:19:09.416231+00:00
01,Gastos de personal,3622109370.0,cym,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
02,Gastos corrientes en bienes y servicios,1375842070.0,cym,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
03,Gastos financieros,290698500.0,cym,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
04,Transferencias corrientes,2708605230.0,cym,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
06,Inversiones reales,528657760.0,cym,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
07,Transferencias de capital,722052630.0,cym,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
08,Activos financieros,109790360.0,cym,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
09,Pasivos financieros,935430440.0,cym,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_cym.xlsx,2026-05-30T11:19:09.984174+00:00
01,Gastos de personal,1964805160.0,ext,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
02,Gastos corrientes en bienes y servicios,550134180.0,ext,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
03,Gastos financieros,82977420.0,ext,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
04,Transferencias corrientes,1789467130.0,ext,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
05,Fondo de contingencia,5000000.0,ext,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
06,Inversiones reales,295019550.0,ext,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
07,Transferencias de capital,246610550.0,ext,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
08,Activos financieros,1000.0,ext,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
09,Pasivos financieros,237611740.0,ext,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_ext.xlsx,2026-05-30T11:19:10.571931+00:00
01,Gastos de personal,3681081520.0,gal,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
02,Gastos corrientes en bienes y servicios,1634463830.0,gal,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
03,Gastos financieros,234747980.0,gal,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
04,Transferencias corrientes,2161289190.0,gal,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
05,Fondo de contingencia,37456770.0,gal,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
06,Inversiones reales,838935040.0,gal,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
07,Transferencias de capital,680803100.0,gal,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
08,Activos financieros,152450040.0,gal,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
09,Pasivos financieros,1608178690.0,gal,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_gal.xlsx,2026-05-30T11:19:11.154464+00:00
01,Gastos de personal,442722630.0,lar,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
02,Gastos corrientes en bienes y servicios,261625300.0,lar,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
03,Gastos financieros,24907750.0,lar,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
04,Transferencias corrientes,314183690.0,lar,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
05,Fondo de contingencia,-387460.0,lar,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
06,Inversiones reales,55786960.0,lar,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
07,Transferencias de capital,97981560.0,lar,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
08,Activos financieros,14791540.0,lar,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
09,Pasivos financieros,244033530.0,lar,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_lar.xlsx,2026-05-30T11:19:11.733373+00:00
01,Gastos de personal,6657243050.0,mad,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
02,Gastos corrientes en bienes y servicios,4225851700.0,mad,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
03,Gastos financieros,823160930.0,mad,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
04,Transferencias corrientes,5502784000.0,mad,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
05,Fondo de contingencia,92695120.0,mad,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
06,Inversiones reales,529980880.0,mad,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
07,Transferencias de capital,193688440.0,mad,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
08,Activos financieros,524983530.0,mad,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
09,Pasivos financieros,1953706070.0,mad,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mad.xlsx,2026-05-30T11:19:12.310692+00:00
01,Gastos de personal,2138918670.0,mur,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
02,Gastos corrientes en bienes y servicios,648966370.0,mur,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
03,Gastos financieros,127553320.0,mur,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
04,Transferencias corrientes,994948090.0,mur,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
05,Fondo de contingencia,2500000.0,mur,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
06,Inversiones reales,245111130.0,mur,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
07,Transferencias de capital,141722920.0,mur,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
08,Activos financieros,2527650.0,mur,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
09,Pasivos financieros,790428700.0,mur,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_mur.xlsx,2026-05-30T11:19:12.893121+00:00
01,Gastos de personal,1255456390.0,nav,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
02,Gastos corrientes en bienes y servicios,635849740.0,nav,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
03,Gastos financieros,98337960.0,nav,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
04,Transferencias corrientes,1433983300.0,nav,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
05,Fondo de contingencia,11770210.0,nav,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
06,Inversiones reales,135071450.0,nav,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
07,Transferencias de capital,160984220.0,nav,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
08,Activos financieros,36495510.0,nav,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
09,Pasivos financieros,293930010.0,nav,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_nav.xlsx,2026-05-30T11:19:13.461163+00:00
01,Gastos de personal,4007220230.0,pvc,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
02,Gastos corrientes en bienes y servicios,1639946080.0,pvc,2017,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
03,Gastos financieros,248471440.0,pvc,2017,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
04,Transferencias corrientes,3200166210.0,pvc,2017,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
05,Fondo de contingencia,1863770.0,pvc,2017,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
06,Inversiones reales,563652370.0,pvc,2017,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
07,Transferencias de capital,582906480.0,pvc,2017,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
08,Activos financieros,92530080.0,pvc,2017,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
09,Pasivos financieros,788384310.0,pvc,2017,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_pvc.xlsx,2026-05-30T11:19:14.033001+00:00
01,Gastos de personal,5536925610.0,val,2017,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2017/per_ccaa/SGCIEF_2017_val.xlsx,2026-05-30T11:19:14.615663+00:00
