territorio_cod,territorio,genero,anyo,tasa_paro,tasa_actividad,tasa_empleo,horas_servicios,tasa_paro_juvenil,paro_larga_duracion,temporalidad,parcialidad,brecha_salarial,pct_alquiler_salario
05,Canarias,Hombres,2024,12.245,63.834999999999994,56.0175,,27.259999999999998,41.175,14.425,6.025,,51.03
05,Canarias,Hombres,2025,12.0625,64.075,56.347500000000004,,29.3875,40.5,14.775,5.925,,
05,Canarias,Hombres,2026,10.34,64.63,57.95,,16.45,46.599999999999994,15.3,7.0,,
05,Canarias,Mujeres,2010,27.91,54.54,39.3225,,47.18,48.55,31.349999999999998,20.2,,40.85
05,Canarias,Mujeres,2011,29.1275,56.4525,40.0075,,53.57,50.725,32.5,19.825,,38.56
05,Canarias,Mujeres,2012,33.324999999999996,57.135,38.097500000000004,,61.7325,51.2,28.55,20.85,,37.2
05,Canarias,Mujeres,2013,33.0125,56.692499999999995,37.9775,,62.455,60.875,30.200000000000003,23.275,,34.87
05,Canarias,Mujeres,2014,33.125,55.95,37.4225,,57.3125,66.075,33.6,23.025,,34.02
05,Canarias,Mujeres,2015,30.5475,55.96,38.86,,50.8675,64.5,33.5,24.325,,35.19
05,Canarias,Mujeres,2016,28.0025,56.02,40.335,,50.2275,61.375,35.3,22.875,,37.53
05,Canarias,Mujeres,2017,25.9775,55.9625,41.425,,41.635,53.225,34.825,21.275,,40.8
05,Canarias,Mujeres,2018,21.4325,55.480000000000004,43.5975,,35.49,56.975,33.975,21.05,,46.51
05,Canarias,Mujeres,2019,21.865000000000002,55.1925,43.1275,,44.5775,51.325,33.6,19.5,,48.34
05,Canarias,Mujeres,2020,23.93,53.0775,40.375,,48.7225,42.675,30.525,19.15,,46.59
05,Canarias,Mujeres,2021,24.612499999999997,54.275000000000006,40.935,,55.52,57.525,31.700000000000003,18.425,,44.88
05,Canarias,Mujeres,2022,19.3325,54.375,43.8525,,44.595,53.05,28.925,17.575,,46.31
05,Canarias,Mujeres,2023,18.3925,54.9525,44.8425,,32.9975,44.425,22.75,16.675,,50.75
05,Canarias,Mujeres,2024,15.442499999999999,55.5,46.925,,29.305,48.099999999999994,18.625,17.349999999999998,,54.44
05,Canarias,Mujeres,2025,15.120000000000001,56.05,47.58,,29.9375,47.525,18.65,14.45,,
05,Canarias,Mujeres,2026,12.58,55.99,48.95,,18.61,56.199999999999996,19.5,14.8,,
06,Cantabria,Ambos géneros,2010,13.7,56.1275,48.4375,128.175,36.0925,41.8,21.775,10.175,25.233,38.25
06,Cantabria,Ambos géneros,2011,15.3,56.4375,47.8075,126.775,40.7125,43.7,20.7,11.3,26.002,34.26
06,Cantabria,Ambos géneros,2012,17.7925,56.879999999999995,46.7575,125.825,41.6475,50.2,19.6,13.25,28.048,32.57
06,Cantabria,Ambos géneros,2013,20.447499999999998,56.1425,44.665,124.625,52.5425,56.1,20.325,14.2,28.772,29.49
06,Cantabria,Ambos géneros,2014,19.4175,56.49,45.525,125.72500000000001,49.205,61.224999999999994,21.825000000000003,13.850000000000001,28.425,27.26
06,Cantabria,Ambos géneros,2015,17.6475,56.085,46.19,126.325,39.7425,58.85,23.15,13.100000000000001,28.916,26.4
06,Cantabria,Ambos géneros,2016,14.907499999999999,56.1225,47.765,129.1,32.18,55.35,22.975,12.625,27.74,28.02
06,Cantabria,Ambos géneros,2017,13.565,55.785,48.22,128.575,35.655,54.175000000000004,24.45,14.625,24.704,29.11
06,Cantabria,Ambos géneros,2018,10.675,54.815,48.9625,126.85000000000001,33.045,49.724999999999994,25.25,15.075000000000001,22.561,30.18
06,Cantabria,Ambos géneros,2019,10.28,55.055,49.3925,126.65,31.505,40.55,24.674999999999997,14.774999999999999,20.14,30.18
06,Cantabria,Ambos géneros,2020,12.165,53.8125,47.28,117.925,42.3125,31.5,26.825,13.95,18.63,31.46
06,Cantabria,Ambos géneros,2021,11.265,55.22,49.01,123.075,26.985,42.475,23.925,12.775,20.933,31.89
06,Cantabria,Ambos géneros,2022,9.575,54.7025,49.4675,125.575,27.2325,39.275,18.0,11.525,18.895,33.21
06,Cantabria,Ambos géneros,2023,8.1425,54.8125,50.3525,124.575,20.175,37.075,16.0,12.925,18.592,34.58
06,Cantabria,Ambos géneros,2024,7.8475,55.8775,51.495,122.3,22.4375,35.4,16.075,13.65,20.596,38.16
06,Cantabria,Ambos géneros,2025,7.3375,55.485,51.412499999999994,121.975,20.125,31.0,16.3,13.375,,
06,Cantabria,Ambos géneros,2026,7.49,54.75,50.65,128.3,20.54,31.700000000000003,13.0,14.5,,
06,Cantabria,Hombres,2010,12.665,64.095,55.9775,,32.730000000000004,40.175,20.5,3.725,,33.83
06,Cantabria,Hombres,2011,16.1,64.2925,53.9425,,41.1225,42.0,18.9,3.225,,30.14
06,Cantabria,Hombres,2012,18.122500000000002,63.8175,52.25,,38.2275,50.975,17.15,4.625,,28.21
06,Cantabria,Hombres,2013,20.1225,62.83,50.19,,56.1575,55.125,17.75,6.1,,25.46
06,Cantabria,Hombres,2014,20.0475,63.1025,50.455,,53.8525,63.099999999999994,21.125,5.7749999999999995,,23.41
06,Cantabria,Hombres,2015,16.47,62.2625,52.01,,49.8,60.1,22.475,5.575,,22.84
06,Cantabria,Hombres,2016,14.35,61.9325,53.04,,34.4175,54.925,22.55,6.0,,24.52
06,Cantabria,Hombres,2017,13.2375,60.915,52.852500000000006,,39.239999999999995,56.55,22.725,6.575,,25.82
06,Cantabria,Hombres,2018,9.217500000000001,60.7625,55.167500000000004,,30.5275,51.275,23.225,6.2,,26.85
06,Cantabria,Hombres,2019,9.6425,61.17,55.269999999999996,,27.8125,44.5,21.625,5.35,,27.32
06,Cantabria,Hombres,2020,11.7,59.230000000000004,52.3075,,41.965,30.45,26.875,6.5,,28.65
06,Cantabria,Hombres,2021,9.865,60.69,54.7075,,29.380000000000003,39.925,22.0,5.65,,28.66
06,Cantabria,Hombres,2022,7.83,60.19,55.4825,,23.9675,39.85,15.675,4.925,,30.19
06,Cantabria,Hombres,2023,6.455,59.465,55.629999999999995,,20.009999999999998,40.575,11.725,5.75,,31.52
06,Cantabria,Hombres,2024,6.62,61.2525,57.195,,21.1525,34.675,12.525,6.025,,34.4
06,Cantabria,Hombres,2025,6.875,60.3225,56.175,,20.905,28.825,14.225,6.175,,
06,Cantabria,Hombres,2026,7.05,59.52,55.32,,19.35,32.8,13.5,8.1,,
06,Cantabria,Mujeres,2010,15.0,48.575,41.29,,39.795,43.65,23.375,18.475,,45.24
06,Cantabria,Mujeres,2011,14.305,49.005,41.9975,,40.14,46.075,22.8,21.125,,40.73
06,Cantabria,Mujeres,2012,17.38,50.32,41.56,,45.41,49.349999999999994,22.349999999999998,23.5,,39.21
06,Cantabria,Mujeres,2013,20.84,49.83,39.449999999999996,,48.305,57.1,23.2,23.95,,35.75
06,Cantabria,Mujeres,2014,18.67,50.25,40.8675,,43.019999999999996,58.8,22.65,23.3,,32.71
06,Cantabria,Mujeres,2015,19.02,50.2625,40.7,,27.97,57.400000000000006,23.9,22.225,,32.13
06,Cantabria,Mujeres,2016,15.540000000000001,50.6575,42.7975,,29.5525,55.699999999999996,23.450000000000003,20.325000000000003,,33.94
06,Cantabria,Mujeres,2017,13.93,50.97,43.87,,32.207499999999996,51.65,26.325,23.7,,34.29
06,Cantabria,Mujeres,2018,12.3525,49.24,43.1475,,35.095,48.325,27.525,25.65,,34.67
06,Cantabria,Mujeres,2019,11.01,49.332499999999996,43.894999999999996,,36.075,36.35,27.925,25.875,,34.21
06,Cantabria,Mujeres,2020,12.69,48.7375,42.5675,,42.0775,32.25,26.65,22.55,,35.21
06,Cantabria,Mujeres,2021,12.8075,50.120000000000005,43.695,,23.735,44.975,26.0,21.05,,36.25
06,Cantabria,Mujeres,2022,11.535,49.6225,43.8975,,30.6025,38.825,20.525,19.25,,37.23
06,Cantabria,Mujeres,2023,9.9825,50.4975,45.46,,20.0125,34.650000000000006,20.6,21.025,,38.72
06,Cantabria,Mujeres,2024,9.209999999999999,50.894999999999996,46.21,,23.9975,35.8,19.85,22.425,,43.33
06,Cantabria,Mujeres,2025,7.845,51.004999999999995,47.004999999999995,,18.735,33.3,18.375,21.35,,
06,Cantabria,Mujeres,2026,7.98,50.32,46.31,,22.35,30.7,12.5,21.5,,
07,Castilla y León,Ambos géneros,2010,15.7975,55.1425,46.4325,125.6,34.01,38.3,21.75,13.175,25.197,24.18
07,Castilla y León,Ambos géneros,2011,16.8675,55.2975,45.9725,124.425,38.6575,47.275,21.6,13.125,22.522,25.56
07,Castilla y León,Ambos géneros,2012,19.8,55.442499999999995,44.46,123.775,48.144999999999996,49.3,20.299999999999997,13.325,25.227,26.18
07,Castilla y León,Ambos géneros,2013,21.7475,54.9825,43.03,122.0,49.7525,57.5,20.8,15.775,25.448,24.89
07,Castilla y León,Ambos géneros,2014,20.765,55.0125,43.59,122.025,50.4825,62.9,21.725,15.8,22.798,24.18
07,Castilla y León,Ambos géneros,2015,18.259999999999998,54.805,44.7975,122.15,48.15,60.625,23.375,15.8,23.252,23.62
07,Castilla y León,Ambos géneros,2016,15.825,55.1,46.38,121.325,39.07,57.1,25.15,15.05,23.658,24.05
07,Castilla y León,Ambos géneros,2017,14.0775,54.7675,47.0575,121.075,36.199999999999996,51.575,25.25,15.2,24.153,25.09
07,Castilla y León,Ambos géneros,2018,12.105,54.542500000000004,47.94,121.45,28.34,49.4,25.2,15.5,22.892,26.36
07,Castilla y León,Ambos géneros,2019,11.64,54.83,48.4525,121.575,29.7275,45.400000000000006,25.05,15.1,21.291,27.76
07,Castilla y León,Ambos géneros,2020,12.067499999999999,53.7775,47.287499999999994,113.3,34.5975,41.225,22.875,14.950000000000001,20.489,27.99
07,Castilla y León,Ambos géneros,2021,11.620000000000001,53.4925,47.28,119.55,30.36,46.8,23.825,14.425,20.82,27.99
07,Castilla y León,Ambos géneros,2022,9.93,54.29,48.9,120.525,27.8125,44.675,20.875,14.35,17.986,28.18
07,Castilla y León,Ambos géneros,2023,9.6825,54.0,48.769999999999996,121.075,28.265,41.7,17.25,13.325,15.556,28.62
07,Castilla y León,Ambos géneros,2024,9.41,54.287499999999994,49.1825,121.25,27.995,35.55,16.45,13.775,17.347,29.89
07,Castilla y León,Ambos géneros,2025,8.55,54.5,49.84,122.3,24.7125,31.375,15.75,14.775,,
07,Castilla y León,Ambos géneros,2026,9.04,53.51,48.67,127.2,20.75,30.3,14.9,14.4,,
07,Castilla y León,Hombres,2010,14.225,63.2525,54.2525,,33.3475,36.975,20.125,4.325,,21.44
07,Castilla y León,Hombres,2011,15.6925,62.825,52.97,,39.4675,46.55,19.65,5.075,,22.89
07,Castilla y León,Hombres,2012,18.04,63.010000000000005,51.6475,,45.86,48.625,17.4,5.1,,22.94
07,Castilla y León,Hombres,2013,20.189999999999998,61.3475,48.9625,,48.9675,56.574999999999996,18.1,6.4,,21.76
07,Castilla y León,Hombres,2014,19.2,61.4225,49.635,,48.1275,62.275,19.875,6.4,,21.67
07,Castilla y León,Hombres,2015,15.965,61.1725,51.4075,,44.29,57.15,22.7,7.225,,20.84
07,Castilla y León,Hombres,2016,14.125,61.3775,52.715,,35.287499999999994,56.9,24.825,6.550000000000001,,21.21
07,Castilla y León,Hombres,2017,11.995,60.675,53.394999999999996,,38.1725,52.625,23.1,5.775,,22.12
07,Castilla y León,Hombres,2018,10.36,60.59,54.315,,29.295,46.9,23.6,6.525,,23.5
07,Castilla y León,Hombres,2019,10.0225,60.7625,54.675,,27.16,43.7,23.15,6.35,,24.83
07,Castilla y León,Hombres,2020,10.6075,59.305,53.0175,,32.02,40.3,19.575,5.675,,25.14
07,Castilla y León,Hombres,2021,9.7275,59.0875,53.3425,,28.560000000000002,45.949999999999996,21.1,6.3,,25.11
07,Castilla y León,Hombres,2022,8.6025,59.0925,54.0075,,27.582500000000003,46.175,18.425,6.3,,25.67
07,Castilla y León,Hombres,2023,8.0525,59.365,54.58,,25.53,40.525000000000006,13.95,5.4,,26.39
07,Castilla y León,Hombres,2024,7.75,58.955,54.3875,,23.7375,31.175,12.575,5.75,,27.35
07,Castilla y León,Hombres,2025,7.4475,59.54,55.1075,,22.990000000000002,31.275,12.65,6.75,,
07,Castilla y León,Hombres,2026,8.08,58.73,53.99,,17.2,35.3,11.9,6.7,,
07,Castilla y León,Mujeres,2010,17.8575,47.2125,38.78,,34.917500000000004,39.875,23.675,25.325000000000003,,28.66
07,Castilla y León,Mujeres,2011,18.3725,47.942499999999995,39.135,,37.7125,47.975,23.875,23.775,,29.55
07,Castilla y León,Mujeres,2012,22.057499999999997,48.057500000000005,37.455,,51.1125,50.0,23.65,24.45,,30.68
07,Castilla y León,Mujeres,2013,23.6625,48.79,37.245000000000005,,51.0625,58.575,23.7,27.849999999999998,,29.19
07,Castilla y León,Mujeres,2014,22.6875,48.7825,37.714999999999996,,53.5575,63.575,23.7,27.825,,28.07
07,Castilla y León,Mujeres,2015,21.0675,48.615,38.375,,52.8475,63.8,24.1,26.95,,27.16
07,Castilla y León,Mujeres,2016,17.8975,49.004999999999995,40.2325,,43.7575,57.3,25.525,25.9,,27.78
07,Castilla y León,Mujeres,2017,16.5775,49.035,40.9075,,33.795,50.675,27.6,27.15,,29.16
07,Castilla y León,Mujeres,2018,14.205,48.68,41.760000000000005,,27.1175,51.625,27.025,26.75,,30.48
07,Castilla y León,Mujeres,2019,13.58,49.0825,42.4225,,33.165,46.925,27.1,26.025,,31.55
07,Castilla y León,Mujeres,2020,13.7875,48.4225,41.745,,37.68,42.2,26.475,26.375,,31.61
07,Castilla y León,Mujeres,2021,13.86,48.097500000000004,41.4375,,32.74,47.525000000000006,26.8,24.425,,31.71
07,Castilla y León,Mujeres,2022,11.4475,49.677499999999995,43.9925,,28.060000000000002,43.475,23.5,23.85,,31.3
07,Castilla y León,Mujeres,2023,11.584999999999999,48.86,43.1975,,31.55,42.724999999999994,20.8,22.85,,31.25
07,Castilla y León,Mujeres,2024,11.29,49.817499999999995,44.195,,33.1775,38.975,20.525,23.2,,33.09
07,Castilla y León,Mujeres,2025,9.82,49.667500000000004,44.79,,27.122500000000002,31.525,19.025,24.175,,
07,Castilla y León,Mujeres,2026,10.16,48.48,43.55,,25.68,25.8,18.0,23.6,,
08,Castilla-La Mancha,Ambos géneros,2010,21.2225,58.2875,45.9175,128.425,42.9025,40.175,26.85,11.675,19.647,23.9
08,Castilla-La Mancha,Ambos géneros,2011,23.075,59.14,45.49,125.775,47.7125,48.0,26.5,12.35,20.945,23.88
08,Castilla-La Mancha,Ambos géneros,2012,28.585,59.1875,42.269999999999996,128.39999999999998,54.6075,51.75,23.1,13.45,23.161,23.7
08,Castilla-La Mancha,Ambos géneros,2013,29.9675,59.5275,41.69,128.6,61.432500000000005,63.625,23.175,14.725,25.028,21.92
08,Castilla-La Mancha,Ambos géneros,2014,28.995,59.15,41.995000000000005,126.925,61.43,64.65,24.375,13.9,20.081,20.79
08,Castilla-La Mancha,Ambos géneros,2015,26.345,58.6025,43.167500000000004,124.19999999999999,57.27,63.825,27.375,14.25,20.505,20.76
08,Castilla-La Mancha,Ambos géneros,2016,23.5475,58.49,44.7175,122.5,50.9675,60.95,28.4,13.2,20.365,21.16
08,Castilla-La Mancha,Ambos géneros,2017,20.765,58.8875,46.66,122.725,44.4525,56.900000000000006,28.05,12.65,20.87,21.68
08,Castilla-La Mancha,Ambos géneros,2018,18.165,58.765,48.0925,122.55000000000001,43.307500000000005,51.449999999999996,28.45,13.6,20.331,22.24
08,Castilla-La Mancha,Ambos géneros,2019,16.205000000000002,58.4775,49.0025,121.6,39.0775,48.25,27.7,14.325,15.13,23.27
08,Castilla-La Mancha,Ambos géneros,2020,17.67,57.2625,47.1375,116.675,39.4125,46.05,24.825,13.1,13.599,23.6
08,Castilla-La Mancha,Ambos géneros,2021,15.6775,58.5025,49.34,120.85,34.705,52.175,26.55,13.075,15.033,24.17
08,Castilla-La Mancha,Ambos géneros,2022,14.6375,58.72,50.1225,123.575,33.745,46.825,22.75,13.149999999999999,17.435,24.74
08,Castilla-La Mancha,Ambos géneros,2023,13.215,58.58,50.835,125.42500000000001,29.71,40.675,19.375,12.975,15.535,25.0
08,Castilla-La Mancha,Ambos géneros,2024,13.34,58.1625,50.405,123.925,28.855,36.65,17.6,13.7,15.188,26.04
08,Castilla-La Mancha,Ambos géneros,2025,12.775,58.817499999999995,51.307500000000005,125.425,27.7425,42.5,16.975,14.399999999999999,,
08,Castilla-La Mancha,Ambos géneros,2026,12.97,58.77,51.15,129.4,27.62,38.099999999999994,16.0,15.1,,
08,Castilla-La Mancha,Hombres,2010,19.2175,68.58250000000001,55.402499999999996,,42.66,38.45,25.5,4.35,,21.83
08,Castilla-La Mancha,Hombres,2011,20.88,67.8325,53.67,,46.1175,46.575,25.525,4.15,,21.67
08,Castilla-La Mancha,Hombres,2012,25.8075,67.285,49.9225,,53.39,48.95,22.85,5.6,,21.34
08,Castilla-La Mancha,Hombres,2013,27.485,67.58250000000001,49.01,,60.1625,60.699999999999996,22.45,6.0,,19.39
08,Castilla-La Mancha,Hombres,2014,26.0425,66.9,49.4725,,62.94,62.425,24.25,6.125,,18.89
08,Castilla-La Mancha,Hombres,2015,22.535,65.94,51.0775,,54.1375,60.275000000000006,26.55,6.7,,18.85
08,Castilla-La Mancha,Hombres,2016,19.9625,66.0125,52.835,,46.9925,57.75,28.075,5.5,,19.27
08,Castilla-La Mancha,Hombres,2017,16.755,66.4325,55.3,,39.885,53.075,26.825,4.925,,19.69
08,Castilla-La Mancha,Hombres,2018,13.592500000000001,66.0825,57.1025,,38.87,47.95,27.1,5.025,,20.19
08,Castilla-La Mancha,Hombres,2019,12.2325,65.425,57.425,,34.76,45.2,26.799999999999997,5.4,,21.7
08,Castilla-La Mancha,Hombres,2020,13.629999999999999,64.56,55.7675,,36.6075,38.75,22.825,4.9,,22.17
08,Castilla-La Mancha,Hombres,2021,11.62,65.4925,57.885000000000005,,29.34,44.825,24.099999999999998,5.8,,22.56
08,Castilla-La Mancha,Hombres,2022,11.1175,65.89,58.565,,28.96,36.675,19.2,5.225,,22.76
08,Castilla-La Mancha,Hombres,2023,10.184999999999999,65.17,58.53,,28.665,37.7,16.0,5.75,,23.24
08,Castilla-La Mancha,Hombres,2024,9.9725,64.4625,58.035,,23.21,33.725,14.725,6.2,,24.22
08,Castilla-La Mancha,Hombres,2025,9.6775,65.07,58.7775,,26.135,37.15,13.525,6.1499999999999995,,
08,Castilla-La Mancha,Hombres,2026,10.57,65.26,58.36,,27.26,31.700000000000003,13.2,6.3,,
08,Castilla-La Mancha,Mujeres,2010,24.1475,47.824999999999996,36.2775,,43.1875,42.25,28.7,23.0,,27.17
08,Castilla-La Mancha,Mujeres,2011,26.0825,50.3175,37.192499999999995,,49.7975,49.6,27.775000000000002,24.25,,27.41
08,Castilla-La Mancha,Mujeres,2012,32.292500000000004,50.985,34.519999999999996,,56.0275,54.724999999999994,23.45,25.0,,27.77
08,Castilla-La Mancha,Mujeres,2013,33.26,51.39,34.3,,62.985,66.85,24.1,27.35,,25.87
08,Castilla-La Mancha,Mujeres,2014,32.8725,51.332499999999996,34.455,,59.595,67.0,24.575,25.175,,23.63
08,Castilla-La Mancha,Mujeres,2015,31.2925,51.225,35.197500000000005,,60.71,67.075,28.424999999999997,25.15,,23.71
08,Castilla-La Mancha,Mujeres,2016,28.2175,50.932500000000005,36.56,,55.67,63.925000000000004,28.8,24.325,,24.19
08,Castilla-La Mancha,Mujeres,2017,25.97,51.32,37.9875,,50.3575,60.075,29.575,23.95,,24.88
08,Castilla-La Mancha,Mujeres,2018,24.055,51.4275,39.06,,48.8175,54.075,30.25,26.15,,25.35
08,Castilla-La Mancha,Mujeres,2019,21.265,51.5125,40.5575,,44.7675,50.575,28.85,26.975,,25.57
08,Castilla-La Mancha,Mujeres,2020,22.895,49.9375,38.4775,,43.2025,51.9,27.5,25.05,,25.66
08,Castilla-La Mancha,Mujeres,2021,20.8275,51.5375,40.817499999999995,,41.925,57.35,29.775000000000002,23.35,,26.55
08,Castilla-La Mancha,Mujeres,2022,19.122500000000002,51.58,41.7175,,40.91,54.275000000000006,27.275,24.175,,27.57
08,Castilla-La Mancha,Mujeres,2023,16.985,52.015,43.177499999999995,,31.009999999999998,42.925,23.45,22.675,,27.52
08,Castilla-La Mancha,Mujeres,2024,17.5175,51.875,42.785000000000004,,35.9075,38.65,21.125,23.85,,28.56
08,Castilla-La Mancha,Mujeres,2025,16.6225,52.542500000000004,43.8075,,29.6525,46.275,21.225,25.5,,
08,Castilla-La Mancha,Mujeres,2026,16.01,52.23,43.87,,28.2,43.599999999999994,19.5,26.9,,
09,Cataluña,Ambos géneros,2010,17.6575,63.7875,52.5225,128.3,39.114999999999995,44.15,18.175,12.274999999999999,23.763,38.28
09,Cataluña,Ambos géneros,2011,19.16,64.09,51.81,126.975,43.83,49.35,20.2,13.35,25.782,38.4
09,Cataluña,Ambos géneros,2012,22.515,63.4325,49.1525,126.44999999999999,50.402499999999996,53.4,18.4,13.85,24.807,37.12
09,Cataluña,Ambos géneros,2013,23.12,63.1475,48.5475,125.625,50.2475,57.4,18.6,15.275,25.082,34.75
09,Cataluña,Ambos géneros,2014,20.325,62.6175,49.89,125.325,47.095,60.5,18.35,15.275,25.951,35.15
09,Cataluña,Ambos géneros,2015,18.5925,62.3,50.714999999999996,125.675,42.269999999999996,59.575,19.625,13.9,23.87,37.93
09,Cataluña,Ambos géneros,2016,15.7125,62.0075,52.265,125.2,34.332499999999996,56.9,21.15,14.175,23.438,42.51
09,Cataluña,Ambos géneros,2017,13.4125,61.7275,53.45,125.35,30.4175,50.35,21.575,14.3,23.026,47.88
09,Cataluña,Ambos géneros,2018,11.49,61.2725,54.2325,125.6,27.7175,45.275,21.875,14.125,22.173,49.93
09,Cataluña,Ambos géneros,2019,11.032499999999999,61.555,54.7675,124.57499999999999,26.237499999999997,39.725,21.625,14.625,20.636,50.17
09,Cataluña,Ambos géneros,2020,12.635,60.3375,52.7175,112.69999999999999,33.9675,32.3,19.625,13.85,19.687,49.24
09,Cataluña,Ambos géneros,2021,11.6975,61.18,54.03,121.325,28.855,45.075,20.7,13.05,19.853,44.44
09,Cataluña,Ambos géneros,2022,9.9725,60.94,54.8625,125.475,24.4075,37.975,17.675,12.65,19.51,45.77
09,Cataluña,Ambos géneros,2023,9.345,61.5025,55.7575,125.225,22.384999999999998,35.95,14.1,12.425,16.749,49.19
09,Cataluña,Ambos géneros,2024,8.8975,61.5925,56.1125,124.5,22.0275,32.9,12.225,13.775,15.703,51.83
09,Cataluña,Ambos géneros,2025,8.36,61.7975,56.6325,124.52499999999999,19.0425,33.675,11.7,13.125,,
09,Cataluña,Ambos géneros,2026,10.12,61.61,55.37,129.7,19.31,32.2,11.6,12.9,,
09,Cataluña,Hombres,2010,18.5975,71.2325,57.99,,45.32,44.7,16.575,4.8,,33.91
09,Cataluña,Hombres,2011,19.77,70.765,56.7775,,49.4525,50.35,18.55,5.65,,33.57
09,Cataluña,Hombres,2012,23.1925,69.62,53.475,,52.6625,55.025,17.375,6.325,,32.59
09,Cataluña,Hombres,2013,23.735,69.0225,52.635,,53.8875,58.85,18.65,8.05,,30.45
09,Cataluña,Hombres,2014,20.6425,68.0075,53.97,,48.4825,62.2,17.75,7.9,,30.64
09,Cataluña,Hombres,2015,17.8375,67.86749999999999,55.7625,,44.5775,60.5,20.0,7.075,,33.53
09,Cataluña,Hombres,2016,14.6125,67.0825,57.2775,,35.605000000000004,55.824999999999996,21.25,7.675,,37.71
09,Cataluña,Hombres,2017,12.525,66.8775,58.504999999999995,,32.54,50.65,20.4,7.275,,42.57
09,Cataluña,Hombres,2018,10.9475,66.61,59.3175,,29.6925,45.675,21.15,7.125,,44.55
09,Cataluña,Hombres,2019,10.592500000000001,66.405,59.3725,,28.345,40.0,20.825,7.55,,44.98
09,Cataluña,Hombres,2020,11.92,65.13,57.3725,,35.1075,31.125,18.05,7.6,,44.47
09,Cataluña,Hombres,2021,10.5225,65.885,58.955,,28.6,42.75,18.075,6.7,,40.08
09,Cataluña,Hombres,2022,9.42,65.995,59.7825,,23.115000000000002,38.95,15.15,6.425,,41.32
09,Cataluña,Hombres,2023,8.935,66.375,60.4525,,22.2925,37.05,12.7,6.5,,45.06
09,Cataluña,Hombres,2024,8.3925,66.9425,61.32,,21.072499999999998,31.825,10.524999999999999,8.075,,47.75
09,Cataluña,Hombres,2025,7.635,66.495,61.4175,,18.315,32.825,10.65,8.125,,
09,Cataluña,Hombres,2026,9.52,66.02,59.73,,16.61,33.8,11.2,8.3,,
09,Cataluña,Mujeres,2010,16.5075,56.552499999999995,47.2175,,32.004999999999995,43.475,19.925,21.15,,44.48
09,Cataluña,Mujeres,2011,18.435000000000002,57.64,47.015,,37.8675,48.074999999999996,21.9,22.325,,45.23
09,Cataluña,Mujeres,2012,21.7275,57.5,45.005,,47.9125,51.4,19.475,22.35,,43.34
09,Cataluña,Mujeres,2013,22.42,57.56,44.655,,46.095,55.625,18.55,23.4,,40.64
09,Cataluña,Mujeres,2014,19.9775,57.515,46.025,,45.55,58.65,18.9,23.5,,41.38
09,Cataluña,Mujeres,2015,19.4425,57.045,45.955,,39.802499999999995,58.6,19.224999999999998,21.65,,44.04
09,Cataluña,Mujeres,2016,16.927500000000002,57.2325,47.54,,32.94,57.95,21.1,21.475,,49.25
09,Cataluña,Mujeres,2017,14.395,56.89,48.7,,28.002499999999998,50.025,22.75,22.2,,55.31
09,Cataluña,Mujeres,2018,12.0875,56.2575,49.455,,25.4025,44.975,22.6,21.975,,57.24
09,Cataluña,Mujeres,2019,11.5075,56.99,50.4275,,23.877499999999998,39.35,22.425,22.5,,56.67
09,Cataluña,Mujeres,2020,13.4125,55.82,48.33,,32.61,33.5,21.2,20.8,,55.38
09,Cataluña,Mujeres,2021,12.9925,56.7075,49.3425,,29.18,47.15,23.45,20.25,,50.0
09,Cataluña,Mujeres,2022,10.595,56.135,50.1875,,25.885,37.025,20.275,19.675,,51.33
09,Cataluña,Mujeres,2023,9.7975,56.8675,51.295,,22.475,34.775,15.6,18.95,,54.13
09,Cataluña,Mujeres,2024,9.4625,56.475,51.1275,,23.22,33.875,13.95,20.3,,56.65
09,Cataluña,Mujeres,2025,9.16,57.295,52.0475,,19.854999999999997,34.475,12.775,18.825,,
09,Cataluña,Mujeres,2026,10.79,57.37,51.18,,22.57,30.7,11.9,18.0,,
18,Ceuta,Ambos géneros,2010,23.919999999999998,56.625,43.08,,62.432500000000005,56.349999999999994,27.95,11.825,,
18,Ceuta,Ambos géneros,2011,27.745,57.525,41.5925,,63.6,51.475,31.575,11.475,,
18,Ceuta,Ambos géneros,2012,37.019999999999996,59.4975,37.4675,,69.75,54.175,19.45,11.5,,
18,Ceuta,Ambos géneros,2013,34.79,60.3325,39.31,,73.63,69.375,14.3,11.65,,
18,Ceuta,Ambos géneros,2014,31.8425,58.912499999999994,40.1475,,66.9975,79.5,13.5,9.575,,
18,Ceuta,Ambos géneros,2015,27.5475,57.32,41.485,,79.4475,73.15,16.125,11.15,,
18,Ceuta,Ambos géneros,2016,24.880000000000003,57.425,43.1175,,63.0925,65.65,19.1,13.25,,
18,Ceuta,Ambos géneros,2017,22.37,55.7875,43.265,,54.4925,62.025,19.525,17.8,,
18,Ceuta,Ambos géneros,2018,28.927500000000002,58.7925,41.7375,,62.347500000000004,69.275,20.775,16.05,,
18,Ceuta,Ambos géneros,2019,25.814999999999998,58.08,43.0675,,52.7775,63.0,22.475,14.3,,
18,Ceuta,Ambos géneros,2020,24.5175,56.3725,42.55,,62.805,66.2,20.05,9.325,,
18,Ceuta,Ambos géneros,2021,30.85,55.555,38.415,,67.2225,71.175,17.4,11.05,,
