indicador_id,indicador,unidad,territorio_cod,territorio,genero,anyo,trimestre,periodo,periodicidad,t_index,valor,origen,fuente,flag_missing,flag_outlier,algoritmo,modelo_mape,modelo_mae,aplico_parsimonia
2,Tasa de actividad,%,16,País Vasco,Hombres,2011,2.0,2011T2,trimestral,2011.25,64.86,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2011,3.0,2011T3,trimestral,2011.5,65.91,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2011,4.0,2011T4,trimestral,2011.75,65.57,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2012,1.0,2012T1,trimestral,2012.0,64.79,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2012,2.0,2012T2,trimestral,2012.25,64.96,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2012,3.0,2012T3,trimestral,2012.5,64.22,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2012,4.0,2012T4,trimestral,2012.75,63.99,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2013,1.0,2013T1,trimestral,2013.0,64.29,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2013,2.0,2013T2,trimestral,2013.25,63.57,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2013,3.0,2013T3,trimestral,2013.5,63.18,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2013,4.0,2013T4,trimestral,2013.75,63.21,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2014,1.0,2014T1,trimestral,2014.0,62.59,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2014,2.0,2014T2,trimestral,2014.25,63.05,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2014,3.0,2014T3,trimestral,2014.5,62.79,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2014,4.0,2014T4,trimestral,2014.75,62.99,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2015,1.0,2015T1,trimestral,2015.0,62.85,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2015,2.0,2015T2,trimestral,2015.25,62.17,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2015,3.0,2015T3,trimestral,2015.5,62.37,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2015,4.0,2015T4,trimestral,2015.75,62.29,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2016,1.0,2016T1,trimestral,2016.0,62.46,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2016,2.0,2016T2,trimestral,2016.25,62.39,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2016,3.0,2016T3,trimestral,2016.5,62.91,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2016,4.0,2016T4,trimestral,2016.75,62.58,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2017,1.0,2017T1,trimestral,2017.0,61.44,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2017,2.0,2017T2,trimestral,2017.25,61.41,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2017,3.0,2017T3,trimestral,2017.5,62.34,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2017,4.0,2017T4,trimestral,2017.75,61.81,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2018,1.0,2018T1,trimestral,2018.0,61.36,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2018,2.0,2018T2,trimestral,2018.25,61.59,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2018,3.0,2018T3,trimestral,2018.5,61.38,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2018,4.0,2018T4,trimestral,2018.75,60.97,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2019,1.0,2019T1,trimestral,2019.0,60.55,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2019,2.0,2019T2,trimestral,2019.25,61.53,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2019,3.0,2019T3,trimestral,2019.5,60.33,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2019,4.0,2019T4,trimestral,2019.75,59.78,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2020,1.0,2020T1,trimestral,2020.0,59.46,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2020,2.0,2020T2,trimestral,2020.25,57.48,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2020,3.0,2020T3,trimestral,2020.5,59.81,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2020,4.0,2020T4,trimestral,2020.75,59.19,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2021,1.0,2021T1,trimestral,2021.0,59.66,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2021,2.0,2021T2,trimestral,2021.25,59.63,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2021,3.0,2021T3,trimestral,2021.5,61.33,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2021,4.0,2021T4,trimestral,2021.75,61.25,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2022,1.0,2022T1,trimestral,2022.0,61.54,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2022,2.0,2022T2,trimestral,2022.25,59.99,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2022,3.0,2022T3,trimestral,2022.5,62.45,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2022,4.0,2022T4,trimestral,2022.75,62.53,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2023,1.0,2023T1,trimestral,2023.0,60.86,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2023,2.0,2023T2,trimestral,2023.25,62.4,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2023,3.0,2023T3,trimestral,2023.5,61.91,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2023,4.0,2023T4,trimestral,2023.75,61.66,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2024,1.0,2024T1,trimestral,2024.0,60.62,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2024,2.0,2024T2,trimestral,2024.25,62.29,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2024,3.0,2024T3,trimestral,2024.5,59.15,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2024,4.0,2024T4,trimestral,2024.75,59.06,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2025,1.0,2025T1,trimestral,2025.0,58.81,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2025,2.0,2025T2,trimestral,2025.25,58.92,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2025,3.0,2025T3,trimestral,2025.5,58.67,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2025,4.0,2025T4,trimestral,2025.75,59.83,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2026,1.0,2026T1,trimestral,2026.0,59.93,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2026,2.0,2026T2,trimestral,2026.25,59.93,proyeccion,INE · EPA,False,False,Naive,0.67962349716476,0.40499999999999936,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2026,3.0,2026T3,trimestral,2026.5,59.93,proyeccion,INE · EPA,False,False,Naive,0.67962349716476,0.40499999999999936,False
2,Tasa de actividad,%,16,País Vasco,Hombres,2026,4.0,2026T4,trimestral,2026.75,59.93,proyeccion,INE · EPA,False,False,Naive,0.67962349716476,0.40499999999999936,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2010,1.0,2010T1,trimestral,2010.0,50.48,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2010,2.0,2010T2,trimestral,2010.25,51.17,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2010,3.0,2010T3,trimestral,2010.5,50.78,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2010,4.0,2010T4,trimestral,2010.75,52.04,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2011,1.0,2011T1,trimestral,2011.0,52.8,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2011,2.0,2011T2,trimestral,2011.25,53.06,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2011,3.0,2011T3,trimestral,2011.5,52.93,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2011,4.0,2011T4,trimestral,2011.75,53.43,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2012,1.0,2012T1,trimestral,2012.0,51.85,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2012,2.0,2012T2,trimestral,2012.25,52.52,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2012,3.0,2012T3,trimestral,2012.5,51.83,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2012,4.0,2012T4,trimestral,2012.75,52.8,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2013,1.0,2013T1,trimestral,2013.0,52.08,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2013,2.0,2013T2,trimestral,2013.25,51.77,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2013,3.0,2013T3,trimestral,2013.5,50.68,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2013,4.0,2013T4,trimestral,2013.75,52.47,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2014,1.0,2014T1,trimestral,2014.0,51.75,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2014,2.0,2014T2,trimestral,2014.25,51.72,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2014,3.0,2014T3,trimestral,2014.5,49.99,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2014,4.0,2014T4,trimestral,2014.75,52.91,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2015,1.0,2015T1,trimestral,2015.0,52.36,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2015,2.0,2015T2,trimestral,2015.25,51.67,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2015,3.0,2015T3,trimestral,2015.5,50.16,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2015,4.0,2015T4,trimestral,2015.75,51.64,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2016,1.0,2016T1,trimestral,2016.0,51.64,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2016,2.0,2016T2,trimestral,2016.25,51.77,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2016,3.0,2016T3,trimestral,2016.5,52.36,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2016,4.0,2016T4,trimestral,2016.75,51.2,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2017,1.0,2017T1,trimestral,2017.0,50.77,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2017,2.0,2017T2,trimestral,2017.25,51.09,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2017,3.0,2017T3,trimestral,2017.5,50.8,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2017,4.0,2017T4,trimestral,2017.75,51.25,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2018,1.0,2018T1,trimestral,2018.0,51.47,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2018,2.0,2018T2,trimestral,2018.25,52.25,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2018,3.0,2018T3,trimestral,2018.5,50.65,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2018,4.0,2018T4,trimestral,2018.75,52.08,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2019,1.0,2019T1,trimestral,2019.0,52.96,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2019,2.0,2019T2,trimestral,2019.25,51.8,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2019,3.0,2019T3,trimestral,2019.5,51.71,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2019,4.0,2019T4,trimestral,2019.75,52.13,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2020,1.0,2020T1,trimestral,2020.0,51.43,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2020,2.0,2020T2,trimestral,2020.25,50.22,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2020,3.0,2020T3,trimestral,2020.5,51.94,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2020,4.0,2020T4,trimestral,2020.75,52.1,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2021,1.0,2021T1,trimestral,2021.0,51.42,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2021,2.0,2021T2,trimestral,2021.25,52.13,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2021,3.0,2021T3,trimestral,2021.5,52.66,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2021,4.0,2021T4,trimestral,2021.75,53.17,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2022,1.0,2022T1,trimestral,2022.0,52.4,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2022,2.0,2022T2,trimestral,2022.25,51.66,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2022,3.0,2022T3,trimestral,2022.5,51.7,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2022,4.0,2022T4,trimestral,2022.75,50.82,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2023,1.0,2023T1,trimestral,2023.0,51.18,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2023,2.0,2023T2,trimestral,2023.25,51.98,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2023,3.0,2023T3,trimestral,2023.5,52.95,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2023,4.0,2023T4,trimestral,2023.75,53.24,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2024,1.0,2024T1,trimestral,2024.0,52.47,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2024,2.0,2024T2,trimestral,2024.25,53.19,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2024,3.0,2024T3,trimestral,2024.5,50.98,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2024,4.0,2024T4,trimestral,2024.75,51.89,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2025,1.0,2025T1,trimestral,2025.0,52.97,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2025,2.0,2025T2,trimestral,2025.25,52.15,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2025,3.0,2025T3,trimestral,2025.5,52.81,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2025,4.0,2025T4,trimestral,2025.75,52.95,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2026,1.0,2026T1,trimestral,2026.0,52.26,real,INE · EPA,False,False,WindowAverage,,,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2026,2.0,2026T2,trimestral,2026.25,52.4,proyeccion,INE · EPA,False,False,WindowAverage,0.6139311644206158,0.3231249999999992,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2026,3.0,2026T3,trimestral,2026.5,52.4,proyeccion,INE · EPA,False,False,WindowAverage,0.6139311644206158,0.3231249999999992,False
2,Tasa de actividad,%,16,País Vasco,Mujeres,2026,4.0,2026T4,trimestral,2026.75,52.4,proyeccion,INE · EPA,False,False,WindowAverage,0.6139311644206158,0.3231249999999992,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2010,1.0,2010T1,trimestral,2010.0,51.93,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2010,2.0,2010T2,trimestral,2010.25,51.83,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2010,3.0,2010T3,trimestral,2010.5,52.05,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2010,4.0,2010T4,trimestral,2010.75,51.55,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2011,1.0,2011T1,trimestral,2011.0,51.5,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2011,2.0,2011T2,trimestral,2011.25,52.33,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2011,3.0,2011T3,trimestral,2011.5,51.83,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2011,4.0,2011T4,trimestral,2011.75,51.8,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2012,1.0,2012T1,trimestral,2012.0,51.33,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2012,2.0,2012T2,trimestral,2012.25,52.65,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2012,3.0,2012T3,trimestral,2012.5,52.82,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2012,4.0,2012T4,trimestral,2012.75,52.4,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2013,1.0,2013T1,trimestral,2013.0,53.07,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2013,2.0,2013T2,trimestral,2013.25,51.75,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2013,3.0,2013T3,trimestral,2013.5,52.62,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2013,4.0,2013T4,trimestral,2013.75,52.3,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2014,1.0,2014T1,trimestral,2014.0,52.01,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2014,2.0,2014T2,trimestral,2014.25,51.5,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2014,3.0,2014T3,trimestral,2014.5,52.21,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2014,4.0,2014T4,trimestral,2014.75,51.63,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2015,1.0,2015T1,trimestral,2015.0,50.13,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2015,2.0,2015T2,trimestral,2015.25,50.53,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2015,3.0,2015T3,trimestral,2015.5,51.42,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2015,4.0,2015T4,trimestral,2015.75,51.8,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2016,1.0,2016T1,trimestral,2016.0,51.35,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2016,2.0,2016T2,trimestral,2016.25,52.12,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2016,3.0,2016T3,trimestral,2016.5,52.36,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2016,4.0,2016T4,trimestral,2016.75,50.9,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2017,1.0,2017T1,trimestral,2017.0,50.83,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2017,2.0,2017T2,trimestral,2017.25,51.15,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2017,3.0,2017T3,trimestral,2017.5,50.79,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2017,4.0,2017T4,trimestral,2017.75,50.67,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2018,1.0,2018T1,trimestral,2018.0,50.95,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2018,2.0,2018T2,trimestral,2018.25,50.81,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2018,3.0,2018T3,trimestral,2018.5,51.06,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2018,4.0,2018T4,trimestral,2018.75,50.27,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2019,1.0,2019T1,trimestral,2019.0,50.92,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2019,2.0,2019T2,trimestral,2019.25,50.37,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2019,3.0,2019T3,trimestral,2019.5,50.74,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2019,4.0,2019T4,trimestral,2019.75,50.77,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2020,1.0,2020T1,trimestral,2020.0,50.95,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2020,2.0,2020T2,trimestral,2020.25,48.91,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2020,3.0,2020T3,trimestral,2020.5,50.05,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2020,4.0,2020T4,trimestral,2020.75,50.18,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2021,1.0,2021T1,trimestral,2021.0,50.42,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2021,2.0,2021T2,trimestral,2021.25,50.76,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2021,3.0,2021T3,trimestral,2021.5,50.72,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2021,4.0,2021T4,trimestral,2021.75,49.75,real,INE · EPA,False,False,Naive,,,False
2,Tasa de actividad,%,03,Principado de Asturias,Ambos géneros,2022,1.0,2022T1,trimestral,2022.0,49.66,real,INE · EPA,False,False,Naive,,,False
