"ccaa_id3","ccaa","anio","codigo","denominacion","importe_eur","concepto","capitulo","pagina","fuente_path","fuente_url","es_prorroga","consolidacion","unidad_origen","alias"
"and","Andalucía",2026,"11A","D.S.G. PRESIDENCIA Y EMERGENCIAS 65.984.139 14.482.560 439.439 3.384.720 84.290.858 2.941.693 159.150 3.100.843",87391701,"",,37,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"22B","INTERIOR, EMERGENCIAS Y PROTECCIÓN CIVIL 10.914.428 19.692.646 226.972.292 257.579.366 677.000 53.067.324 53.744.324",311323690,"",,37,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"52C","COMUNICACIÓN SOCIAL 2.253.717 1.355.945 173.741.085 177.350.747 17.189.596 1.853.063 19.042.659",196393406,"",,37,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11B","ACTIVIDAD LEGISLATIVA 25.249.070 10.025.620 600 13.412.630 48.687.920 1.965.370 1.965.370 225.000 225.000",50878290,"",,56,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11C","CONTROL EXTERNO DEL SECTOR PÚBLICO 7.133.270 1.107.740 67.850 8.308.860 200.000 200.000",8508860,"",,56,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11J","INVEST.PREVENC. Y LUCHA CONTRA FRAUDE Y 2.113.610 591.540 100 2.705.250 40.800 40.800 1.000 1.000",2747050,"",,56,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11C","CONTROL EXTERNO DEL SECTOR PÚBLICO 11.876.435 2.700.046 900 182.458 10.000 14.769.839 1.574.638 1.574.638 27.741 27.741",16372218,"",,65,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11D","ALTO ASESORAMIENTO DE LA COMUNIDAD 3.724.792 379.222 4.104.014 165.000 165.000",4269014,"",,73,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11H","AUTORIDAD Y ASESORAMIENTO AUDIOVISUAL 2.997.256 1.017.579 4.014.835 448.278 448.278",4463113,"",,81,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11I","AUT. MAT. TRANSPARENCIA Y PROTECCIÓN DE 3.480.037 370.826 3.850.863 862.332 862.332",4713195,"",,91,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61N","DEFENSA DE LA COMPETENCIA 2.541.433 434.881 2.976.314 54.000 54.000",3030314,"",,101,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 29.205.704 13.342.175 259.482 42.807.361 1.351.259 1.351.259",44158620,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61B","POLÍTICA ECONÓMICA Y FINANCIERA Y 1.806.502 15.257 65.435.032 67.256.791 100.000 322.990.213 323.090.213",390347004,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61C","POLÍTICA ESTRATÉGICA DE CONTRATACIÓN 2.985.078 12.000 2.997.078",2997078,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61D","POLÍTICA PRESUPUESTARIA 3.754.237 6.000 3.760.237",3760237,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61E","CONTROL INTERNO Y CONTABILIDAD PÚBLICA 29.209.793 2.626.353 31.836.146",31836146,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61F","GESTION DE LA TESORERÍA 7.990.373 13.321 100.000 8.103.694",8103694,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61G","GESTIÓN Y ADMINISTRACIÓN PATRIMONIO 4.931.043 13.044 4.944.087",4944087,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61H","FINANCIACIÓN Y TRIBUTOS 2.539.160 141.000 2.680.160",2680160,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61K","COORDINACIÓN DE FONDOS EUROPEOS 10.263.315 21.030.065 31.293.380 4.530.605 4.530.605",35823985,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"61L","COORDINACIÓN DE LA HACIENDA DE LA C. 1.599.294 838.055 73.975.154 76.412.503 145.000 145.000",76557503,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"81B","COOPER. ECONÓMICA Y RELAC. FINANCIERAS 864.619 864.619",864619,"",,174,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 112.812.808 7.736.490 3.338 568.013.749 688.566.385 1.200.000 185.605.689 186.805.689",875372074,"",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"31P","APOYO A FAMILIAS 5.923.165 62.732.315 58.859.018 127.514.498",127514498,"",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42B","FORMACIÓN DEL PROFESORADO 22.630.513 12.434.091 35.064.604",35064604,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42C","EDUCACIÓN INFANTIL Y PRIMARIA 1.983.787.588 27.133.825 30.040 477.548.949 2.488.500.402 75.000 75.000",2488575402,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42D","EDUCACIÓN SECUNDARIA Y FORMACION 3.179.556.563 209.002.148 75.100 708.717.953 4.097.351.764 1.283.143 1.283.143",4098634907,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42E","EDUCACIÓN ESPECIAL 427.033.834 897.429 10.013 164.311.911 592.253.187",592253187,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42F","EDUCACIÓN COMPENSATORIA 276.763.811 30.087.174 4.172 104.978.972 411.834.129 1.566.287 1.566.287",413400416,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42G","EDUCACIÓN DE PERSONAS ADULTAS 110.547.829 10.872.238 834 550 121.421.451",121421451,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42H","ENSEÑANZAS DE REGIMEN ESPECIAL 306.342.969 12.360.763 3.338 421.535 319.128.605 168.231 168.231",319296836,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42I","EDUCACIÓN PARA LA PRIMERA INFANCIA 119.842.795 13.571.585 8.345 133.422.725 55.939 664.575 720.514",134143239,"educacion",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"54C","INNOVACIÓN Y EVALUACIÓN EDUCATIVA 42.129.713 14.241.998 835 13.068.621 69.441.167 55.461.285 55.461.285",124902452,"idi",,254,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 78.376.014 27.474.917 30.000 186.305.191 292.186.122 13.436.488 22.897.614 36.334.102",328520224,"",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"51D","ACTUACIONES EN MATERIA DE AGUA 46.335.845 12.915.461 789.809 60.041.115 659.554.375 16.406.025 675.960.400",736001515,"",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"71B","ORDENACIÓN Y MEJORA DE LA PRODUC. 6.189.409 2.942.000 25.000 39.247.500 48.403.909 137.252.715 186.734.048 323.986.763",372390672,"soberania",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"71E","INCENTIVACIÓN DEL SECTOR 3.256.710 1.011.330 4.268.040 21.100.197 104.057.084 125.157.281",129425321,"soberania",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"71F","APOYO AL SECTOR PRODUCTOR AGRÍCOLA Y 9.660.885 5.451.428 200.000 15.312.313 5.376.215 248.844.037 254.220.252",269532565,"soberania",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"71H","DESARROLLO RURAL 831.576 80.000 20.000 2.500.000 3.431.576 76.678.188 76.678.188",80109764,"soberania",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"71P","PESCA 4.528.968 209.000 19.413.000 24.150.968 3.415.000 33.041.478 36.456.478",60607446,"soberania",,329,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"41H","DIRECCIÓN Y SERVICIOS GENERALES 47.175.252 7.663.845 39.326 15.306.681.909 15.361.560.332 1.253.135 480.096.140 481.349.275",15842909607,"sanidad",,379,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"31B","PLAN SOBRE ADICCIONES 4.640.470 13.479.746 18.093.328 36.213.544 168.000 168.000",36381544,"salud_mental",,379,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"41D","SALUD PÚBLICA 20.273.495 63.170.886 10.179.995 93.624.376 2.436.365 2.436.365",96060741,"sanidad",,379,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"41J","INSPECCIÓN DE SERVICIOS SANITARIOS 11.744.134 61.797 11.805.931 35.000 35.000",11840931,"sanidad",,379,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"44H","CONSUMO 11.267.937 466.537 1.667.153 13.401.627 868.000 868.000",14269627,"",,379,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"11F","ASESORAMIENTO EN MATERIA ECONÓMICA Y 828.307 861.000 16.000 1.705.307 53.000 53.000",1758307,"",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 46.737.602 10.643.704 30.000 377.154.163 434.565.469 1.458.000 22.606.117 24.064.117",458629586,"",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"31C","SEGURIDAD, SALUD Y RELACIONES 29.516.972 8.664.020 25.000 11.979.353 50.185.345 975.250 6.336.103 7.311.353",57496698,"empleo",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"31M","CONSEJO ANDALUZ DE RELACIONES 2.101.118 1.564.191 54.260 3.719.569 14.000 14.000",3733569,"empleo",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"32D","FORMACIÓN PROFESIONAL PARA EL EMPLEO 32.409.664 21.343.090 50.000 253.588.070 307.390.824 13.078.925 5.259.943 18.338.868",325729692,"empleo",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"32K","POLÍTICAS ACTIVAS DE EMPLEO 8.689.236 5.000 252.207.937 260.902.173 1.000.800 1.000.800",261902973,"empleo",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"72C","TRABAJO AUTÓNOMO Y ECONOMÍA SOCIAL 9.805.665 240.000 2.000 23.088.600 33.136.265 20.000 79.431.791 79.451.791",112588056,"empleo",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"76A","ORDENACIÓN Y PROMOCIÓN COMERCIAL 8.159.155 213.000 5.657.050 14.029.205 974.000 5.596.345 6.570.345",20599550,"empleo",,451,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 6.802.305 2.113.054 1.500 8.916.859 1.715.471 1.715.471",10632330,"",,485,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"42J","UNIVERSIDADES 1.606.450 24.653 1.638.850.663 1.640.481.766 155.210.232 155.210.232",1795691998,"educacion",,485,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"54A","INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN 3.247.342 456.973 49.813.168 53.517.483 105.208.996 105.208.996",158726479,"idi",,485,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"72A","INNOVACIÓN Y EMPRENDIMIENTO 2.058.259 674.834 42.700.003 45.433.096 1.769.194 44.431.181 46.200.375",91633471,"idi",,485,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 27.502.469 4.125.507 31.627.976 1.300.000 1.300.000",32927976,"",,519,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"75B","PLANIFICACIÓN, ORDENACIÓN Y PROMOCIÓN 7.731.449 3.185.247 49.286.061 60.202.757 65.572 50.717.581 50.783.153",110985910,"turismo",,519,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"75D","CALIDAD, INNOVACIÓN Y FOMENTO DEL 3.954.426 3.745.907 4.126.779 11.827.112 26.909 37.991.170 38.018.079",49845191,"turismo",,519,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"82A","ACCIÓN EXTERIOR 2.066.089 584.352 2.311.729 4.962.170",4962170,"",,519,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
"and","Andalucía",2026,"12S","DIRECCIÓN Y SERVICIOS GENERALES 38.785.503 11.189.067 50.000 23.246 50.047.816 560.000 2.135.176 2.695.176",52742992,"",,567,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/and/2026/memoria_programas.pdf","https://www.juntadeandalucia.es/export/presup2026/estado/programas/tomo12-5b.pdf",FALSE,"consolidado","eur","memoria_programas"
