"ccaa","periodo","genero","mort_cancer","mort_cardio","mort_diabetes","mort_epoc","mort_ictus","mort_evitable_idx","mort_evitable_idx_0_100"
"Andalucía",2007,"hombres",1.96173737508803,1.78088460652781,1.23346656080702,2.11716012618818,1.69438823435877,1.75752738059396,48.3360368657328
"Andalucía",2007,"mujeres",0.902300382965297,0.546739391779996,0.833801838902362,0.2941776557247,0.871474059838188,0.689698665842109,13.1418220939514
"Andalucía",2007,"total",1.39978502361016,1.13257618326177,1.02268115532624,1.13913392274616,1.2563573187922,1.1901067207473,29.6346062966646
"Andalucía",2008,"hombres",1.89612895578834,1.69886533795394,1.14443893387311,1.74794173161068,1.59624907292307,1.61672480642983,43.6953712167446
"Andalucía",2008,"mujeres",0.886476770840306,0.490702252591168,0.684995588631832,0.286061950716138,0.769637617202945,0.623574835996478,10.9624685731382
"Andalucía",2008,"total",1.36172566344695,1.06653085625088,0.901034237354181,0.966203437896194,1.16020653891048,1.09114014677174,26.3727995933929
"Andalucía",2009,"hombres",1.90259149460917,1.63300430139138,1.14250982300767,1.98238049148839,1.47545348787073,1.62718791967347,44.0402215186619
"Andalucía",2009,"mujeres",0.878885858284706,0.441038574518696,0.645023828094032,0.265778941438397,0.809180411785595,0.607981522824285,10.4485337021198
"Andalucía",2009,"total",1.36054127649076,1.00972566562167,0.881784274202985,1.06441397156728,1.12353153825444,1.08799934522743,26.2692829501533
"Andalucía",2010,"hombres",1.83592335544615,1.50303636431944,1.11647171988056,1.72936831829829,1.29991155401912,1.49694226239271,39.7474978148458
"Andalucía",2010,"mujeres",0.857486257557829,0.469277310957208,0.614696860476592,0.272843735829918,0.635664522792391,0.569993737522788,9.1965068029219
"Andalucía",2010,"total",1.32014580034019,0.963611690048318,0.84961247987437,0.952070963173313,0.950295352094046,1.00714725710605,23.6045056176276
"Andalucía",2011,"hombres",1.83071099275319,1.46333756032016,0.776389459460547,1.63185676520442,1.18049355333713,1.37655766621509,35.7797815748175
"Andalucía",2011,"mujeres",0.877254949803876,0.445908531923613,0.39905899459701,0.254223985018191,0.587440338296146,0.512777359927767,7.31073106592981
"Andalucía",2011,"total",1.32754741058512,0.933058582910131,0.577336565301668,0.900337566746473,0.868684345151686,0.921392894139016,20.7781558237092
"Andalucía",2012,"hombres",1.86013888139671,1.36692610085809,0.841538487764215,1.69797479780156,1.21720827064912,1.39675730769394,36.445534902761
"Andalucía",2012,"mujeres",0.881633079125075,0.412417510541594,0.414328707166527,0.278790774839047,0.571637440527574,0.511761502439963,7.27724975370307
"Andalucía",2012,"total",1.34674869314587,0.869775315022867,0.619085365331875,0.945883639543938,0.879639003653231,0.932226403339555,21.1352138839286
"Andalucía",2013,"hombres",1.78237326489978,1.28238662449927,0.659492392600524,1.56175382057988,1.11516811399513,1.28023484331492,32.6051093921532
"Andalucía",2013,"mujeres",0.870395231331611,0.367817891194764,0.416227733010484,0.282675088733047,0.557272059696573,0.498877600793296,6.85261348443333
"Andalucía",2013,"total",1.30425808098769,0.807255182159415,0.533237890263808,0.884458239628741,0.822950796669759,0.870432037941882,19.0985537553451
"Andalucía",2014,"hombres",1.70592416598039,1.25578339518253,0.8245288949999,1.39802598632159,1.06668168955549,1.25018882640798,31.614832620747
"Andalucía",2014,"mujeres",0.825744326465427,0.333111875413826,0.395313824636398,0.258800060373321,0.571250831423973,0.476844183662589,6.12642134898907
"Andalucía",2014,"total",1.24562742364371,0.776938292146781,0.599825117911178,0.794929792466576,0.809468016105147,0.845357728454678,18.2721378506634
"Andalucía",2015,"hombres",1.69814074780366,1.21485597209675,0.851853102071594,1.4325801381607,1.0670481773146,1.25289562748946,31.7040451857305
"Andalucía",2015,"mujeres",0.815467120694,0.30707029047847,0.443357127966439,0.275731780417065,0.585650861609557,0.485455436233106,6.41023678514848
"Andalucía",2015,"total",1.23659538070498,0.744604980724465,0.637607029349566,0.822918667548595,0.816021409525816,0.851549493570684,18.4762101970039
"Andalucía",2016,"hombres",1.64518438930767,1.2039447198067,0.789186309771261,1.53306299591178,0.970092108152727,1.22829410459003,30.8932116984172
"Andalucía",2016,"mujeres",0.843790573689983,0.321064991516095,0.367791728889812,0.262835189351429,0.533830442845631,0.46586258525859,5.76448246550661
"Andalucía",2016,"total",1.226358836947,0.74636506139641,0.570668920985061,0.864913284589771,0.743613289943396,0.830383878772328,17.7786196727003
"Andalucía",2017,"hombres",1.67645058902799,1.26108096052073,0.7528148091803,1.32646110675151,1.00999781754722,1.20536105660555,30.137368926082
"Andalucía",2017,"mujeres",0.850442045352472,0.336746129491691,0.437205956574742,0.266381989571627,0.52099490046757,0.48235420429162,6.3080243034106
"Andalucía",2017,"total",1.24494836616395,0.781954070943906,0.589069349386056,0.768730469711506,0.754939743144546,0.827928399869992,17.6976903526113
"Andalucía",2018,"hombres",1.63471687762406,1.20619443384395,0.769618200227593,1.31975870864947,1.0058413736089,1.1872259187908,29.5396588941723
"Andalucía",2018,"mujeres",0.851578324000838,0.306825646785281,0.359286429315248,0.291495939167754,0.538432956468239,0.469523859147472,5.88515318526111
"Andalucía",2018,"total",1.22547635584003,0.740589882608697,0.556216087235339,0.779242030544853,0.763668853501104,0.813038641946005,17.2069437272048
"Andalucía",2019,"hombres",1.59651085741742,1.13726653467595,0.783976614039432,1.2157294423152,0.943939319228103,1.13548455353522,27.8343322849202
"Andalucía",2019,"mujeres",0.835156128176746,0.289142447278136,0.400345479445443,0.332570682566394,0.46624164546797,0.464691276586938,5.72587768893086
"Andalucía",2019,"total",1.19843674833955,0.6970763274515,0.584162878967199,0.752166852088018,0.696083070256049,0.785585175420464,16.3021139696024
"Andalucía",2020,"hombres",1.56803229294317,1.18086700288501,0.863332933010237,1.04984408595837,0.977259565311484,1.12786717602165,27.5832736492919
"Andalucía",2020,"mujeres",0.83063756799577,0.287687261411153,0.386404984048209,0.298564300951155,0.476448939227091,0.455948610726676,5.43773104545396
"Andalucía",2020,"total",1.18278727409968,0.717882838385284,0.614558704841009,0.655683972618793,0.71728167053564,0.777638892096081,16.0402150357264
"Andalucía",2021,"hombres",1.55390613520644,1.14166500308424,1.09082438789229,0.945278989938737,0.945930534439162,1.13552101011217,27.8355338452279
"Andalucía",2021,"mujeres",0.851744016723209,0.296362759851423,0.437438045020243,0.263238587558667,0.472301165589378,0.464216914948584,5.71024335998925
"Andalucía",2021,"total",1.18677203134064,0.704261870998612,0.751485023293704,0.587345259883628,0.700113116686235,0.785995460440563,16.3156364183955
"Andalucía",2022,"hombres",1.53742285210709,1.09459812874684,0.957464882013203,0.999955693627642,0.974551462032282,1.11279860370541,27.0866335392484
"Andalucía",2022,"mujeres",0.839820048607,0.296240830263283,0.392299349167946,0.303071278988731,0.453565230211099,0.456999347447612,5.4723619308332
"Andalucía",2022,"total",1.17130257110914,0.680651101645729,0.662595311248253,0.633495525643745,0.702931186869057,0.770195139303184,15.7948788400593
"Andalucía",2023,"hombres",1.4746976556683,0.965800567781319,0.999517558395102,1.02212840378513,0.930063423227417,1.07844152177145,25.9542697960648
"Andalucía",2023,"mujeres",0.828568095542347,0.254135786252848,0.367349217349742,0.363038306688416,0.465474021703451,0.455713085507361,5.42996844735351
"Andalucía",2023,"total",1.13577804287383,0.596946816890219,0.66886893339956,0.675911850901284,0.68849235369897,0.753199599552773,15.2347284452675
"Andalucía",2024,"hombres",1.38692764870756,0.979298114023217,0.877745404633414,0.982644630698402,0.871037009272131,1.01953056146694,24.0126428658969
"Andalucía",2024,"mujeres",0.813158163166666,0.249981632805683,0.306141700837556,0.297494951317024,0.413532552256801,0.416061800076746,4.12311479550491
"Andalucía",2024,"total",1.08625751022664,0.601352415769594,0.580068120309276,0.622721586183952,0.632674063914647,0.704614739280822,13.6334360437371
"Aragón",1990,"hombres",0.0694787966187484,2.06681881356186,0.920263617197091,2.2095811874261,2.01498513376728,1.45622550971422,38.4055277790339
"Aragón",1990,"mujeres",0.015280024894308,0.546370486651284,1.1468118420591,0.423586081629552,1.01130662354995,0.628671011756839,11.1304317508906
"Aragón",1990,"total",0.0408682762472633,1.26284910356775,1.05111493066934,1.24041010773579,1.47772152832194,1.01459278930842,23.8499004602652
"Aragón",1991,"hombres",0.0725446016944841,2.05456903316216,1.14494627981005,2.32474324312674,2.01431059238138,1.52222275003496,40.5807090774062
"Aragón",1991,"mujeres",0.00714997627312644,0.545721229311251,1.25818269239417,0.35930964046568,1.15902504804083,0.665877717297012,12.3567152995921
"Aragón",1991,"total",0.0384858213236963,1.2619510387933,1.21577171565063,1.27163784162362,1.55454356215035,1.06847799590832,25.625885230013
"Aragón",1992,"hombres",0.0708859058181629,1.97545922813127,1.13393353310675,2.38603523762068,1.72921126425554,1.45910503378648,38.5004330641605
