"ccaa","periodo","genero","avs_65","mort_cancer","mort_cardio","mort_diabetes","mort_ictus","mort_epoc","mort_evitable_idx","mort_evitable_idx_0_100","med_ae","med_ap","enf_ae","enf_ap","camas","gasto_farmacia_pct","pct_pib_sanidad","imp_sanidad_eur","pib_regional_eur","origen_pib","espera_quir","espera_ae","reingresos_psiq","poblacion_total"
"Andalucía",1999,"total",NA,165.918791460728,58.3045078149873,10.5771921289864,36.651862814797,21.6236550124754,1.63670103791503,44.3537612483186,1.3,NA,2.39,NA,2.98,NA,NA,NA,NA,NA,NA,NA,12.8283957518167,7222374
"Andalucía",1999,"hombres",NA,240.40895278923,90.9805610248653,11.8692701638661,49.0387500769209,40.3275556215603,2.43341868305941,70.6125156049995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2354694485842,3555111
"Andalucía",1999,"mujeres",NA,101.106773746411,29.5949455998826,9.42129926434588,25.86307847125,5.76076429270235,0.948032927085771,21.6561758920058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.817097415507,3667263
"Andalucía",2000,"total",NA,162.652112409878,56.2861029728184,10.0584660833302,32.2042125677689,16.2296319610438,1.47057899613892,38.8785996087911,1.3,NA,2.45,NA,2.96,NA,NA,NA,NA,NA,NA,NA,15.0556424169962,7272684
"Andalucía",2000,"hombres",NA,233.153475604316,88.6921191911239,10.6035909522542,41.9372493618212,31.048496503985,2.14699675697963,61.1724297161858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5239567233385,3580363
"Andalucía",2000,"mujeres",NA,101.269468362155,27.654845714716,9.54211072575788,23.7051581780471,3.71414875879105,0.884615515620667,19.5660223228615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3063820122644,3692321
"Andalucía",2001,"total",NA,163.971940813315,53.2593536790682,10.521665094893,32.3771665719849,15.8833282829435,1.46378798608658,38.6547769460384,1.3,NA,2.43,NA,2.89,NA,NA,NA,NA,NA,NA,NA,15.5729498498225,7332091
"Andalucía",2001,"hombres",NA,236.333215424533,83.0418537209829,11.7299661801207,41.8837339611457,29.2673481883799,2.11931599203849,60.260108504996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5454143971736,3610650
"Andalucía",2001,"mujeres",NA,100.988376866202,26.8656842162539,9.38692234944831,24.0467398709756,4.53720907944006,0.893101708804211,19.8457159678914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6175488793515,3721441
"Andalucía",2002,"total",NA,162.236299194736,51.0377344176894,9.99783634055008,32.2859290046112,16.8521513394024,1.45038942647231,38.2131782343886,1.3,NA,2.45,NA,2.8,24.9950950181577,NA,NA,NA,NA,NA,NA,16.0480147737765,7406489
"Andalucía",2002,"hombres",NA,233.175524058414,80.1389313090565,11.618813640105,42.0576821700646,31.7676971702605,2.13864169859425,60.897058099761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4351851851852,3647836
"Andalucía",2002,"mujeres",NA,100.051411344682,25.1233095292158,8.54184751734067,23.6987868999303,4.08079720412764,0.848892286990234,18.388632200839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4712643678161,3758653
"Andalucía",2003,"total",NA,157.578622060712,52.2591486870966,9.6303879692074,30.6278070307456,15.7766994974808,1.4044526748376,36.6991639729108,1.3,NA,2.46,NA,2.72,25.5365736365773,NA,NA,NA,NA,NA,NA,14.6664281881595,7502868
"Andalucía",2003,"hombres",NA,225.120811289691,82.3001610489306,10.3484276806117,40.4659640603949,30.2420801326189,2.06145900514957,58.3532191373599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2932442464736,3696578
"Andalucía",2003,"mujeres",NA,98.2774279038582,25.4488518349049,8.93067634188307,22.0927790786132,3.44676084953987,0.830743120592541,17.7904598054865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7171126602204,3806290
"Andalucía",2004,"total",NA,159.443695371156,47.0024246316005,8.75351120056706,28.5330571351637,13.7701739864338,1.30165755908116,33.3111736225453,1.34,0.76,2.51,0.56,2.67,24.1661565320912,NA,NA,NA,NA,NA,NA,12.2148966500356,7611849
"Andalucía",2004,"hombres",NA,229.850074109808,73.0688239800841,10.8367915096859,37.9356819601927,25.6822833796217,1.92891294419445,53.9846771867981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1426878056008,3753671
"Andalucía",2004,"mujeres",NA,97.4367978913178,23.665273096045,6.88156791814279,20.2667595853146,3.53313681563389,0.75063849976388,15.1503180011793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8156424581006,3858178
"Andalucía",2005,"total",NA,150.060198262524,47.0449371952402,8.98175648956387,29.7927987172872,16.1825133403821,1.34332845819755,34.6845910564231,1.34,0.74,2.52,0.56,2.59,23.1453665527443,NA,NA,NA,NA,NA,NA,12.2764754933753,7732086
"Andalucía",2005,"hombres",NA,214.745888797667,74.1043806275557,10.9744416900458,39.0134080947313,30.1594877283867,1.99638710383266,56.2085357823261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3845310787537,3818870
"Andalucía",2005,"mujeres",NA,92.932072036586,22.7552140208925,7.1339879113561,21.7019232784642,4.18829638305516,0.768623851835654,15.7430912941388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.119836586473,3913216
"Andalucía",2006,"total",17.0062111243155,148.106392650562,41.1953272323739,8.24508216947182,25.1769254854672,11.189494441606,1.15797872748843,28.5757103526628,1.37,0.73,2.57,0.57,2.54,21.5174712956384,NA,NA,NA,NA,NA,NA,12.541094565848,7848514
"Andalucía",2006,"hombres",15.453082080604,207.85411046734,66.208565751523,10.0702499046114,32.733403611994,20.7375416235957,1.6941767261078,46.2480835178618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5020644095789,3881767
"Andalucía",2006,"mujeres",18.5199428053393,95.2036349425621,18.7365158443331,6.59159920702153,18.3554833815399,2.96686391859037,0.683194727477965,12.9274609323832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5962211336599,3966747
"Andalucía",2007,"total",16.8504467882055,147.324037487294,40.6141630186495,8.02899393435784,25.7295848703069,13.356510887788,1.1901067207473,29.6346062966646,1.4,0.75,2.6,0.55,2.52,21.3252389091031,NA,NA,NA,NA,NA,NA,13.8998365856003,7989013
"Andalucía",2007,"hombres",15.3130392028938,206.468183123085,63.862492250737,9.68385452628537,34.7002442912455,24.8240103397609,1.75752738059396,48.3360368657328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3905285976322,3958167
"Andalucía",2007,"mujeres",18.3623933603356,94.9649647643324,19.6060654591196,6.54611642361577,17.8473635242828,3.44927579029396,0.689698665842109,13.1418220939514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2319564230595,4030846
